Mar. 30, 2023   17:15:49
Cyclic Voltammetry
File: ref200mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = -0.3
Init P/N = N
Scan Rate (V/s) = 0.2
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6

Segment 1:

Segment 2:

Potential/V, Current/A, Charge/C
0.035, -5.062e-7, -4.789e-7
0.034, -5.107e-7, -4.814e-7
0.033, -5.173e-7, -4.840e-7
0.032, -5.167e-7, -4.866e-7
0.031, -5.131e-7, -4.892e-7
0.030, -5.155e-7, -4.918e-7
0.029, -5.212e-7, -4.944e-7
0.028, -5.215e-7, -4.970e-7
0.027, -5.147e-7, -4.995e-7
0.026, -5.184e-7, -5.021e-7
0.025, -5.290e-7, -5.048e-7
0.024, -5.253e-7, -5.074e-7
0.023, -5.192e-7, -5.100e-7
0.022, -5.228e-7, -5.126e-7
0.021, -5.304e-7, -5.153e-7
0.020, -5.265e-7, -5.179e-7
0.019, -5.235e-7, -5.205e-7
0.018, -5.249e-7, -5.231e-7
0.017, -5.361e-7, -5.258e-7
0.016, -5.300e-7, -5.285e-7
0.015, -5.267e-7, -5.311e-7
0.014, -5.283e-7, -5.337e-7
0.013, -5.385e-7, -5.364e-7
0.012, -5.380e-7, -5.391e-7
0.011, -5.308e-7, -5.418e-7
0.010, -5.352e-7, -5.445e-7
0.009, -5.416e-7, -5.472e-7
0.008, -5.367e-7, -5.499e-7
0.007, -5.361e-7, -5.525e-7
0.006, -5.384e-7, -5.552e-7
0.005, -5.470e-7, -5.580e-7
0.004, -5.444e-7, -5.607e-7
0.003, -5.390e-7, -5.634e-7
0.002, -5.420e-7, -5.661e-7
0.001, -5.516e-7, -5.688e-7
-0.000, -5.554e-7, -5.716e-7
-0.001, -5.441e-7, -5.743e-7
-0.002, -5.466e-7, -5.771e-7
-0.003, -5.567e-7, -5.799e-7
-0.004, -5.518e-7, -5.826e-7
-0.005, -5.463e-7, -5.853e-7
-0.006, -5.527e-7, -5.881e-7
-0.007, -5.568e-7, -5.909e-7
-0.008, -5.565e-7, -5.937e-7
-0.009, -5.520e-7, -5.964e-7
-0.010, -5.570e-7, -5.992e-7
-0.011, -5.652e-7, -6.020e-7
-0.012, -5.593e-7, -6.048e-7
-0.013, -5.572e-7, -6.076e-7
-0.014, -5.572e-7, -6.104e-7
-0.015, -5.684e-7, -6.133e-7
-0.016, -5.649e-7, -6.161e-7
-0.017, -5.620e-7, -6.189e-7
-0.018, -5.610e-7, -6.217e-7
-0.019, -5.728e-7, -6.246e-7
-0.020, -5.712e-7, -6.274e-7
-0.021, -5.628e-7, -6.302e-7
-0.022, -5.698e-7, -6.331e-7
-0.023, -5.776e-7, -6.360e-7
-0.024, -5.732e-7, -6.388e-7
-0.025, -5.689e-7, -6.417e-7
-0.026, -5.728e-7, -6.445e-7
-0.027, -5.795e-7, -6.474e-7
-0.028, -5.784e-7, -6.503e-7
-0.029, -5.735e-7, -6.532e-7
-0.030, -5.772e-7, -6.561e-7
-0.031, -5.843e-7, -6.590e-7
-0.032, -5.843e-7, -6.619e-7
-0.033, -5.754e-7, -6.648e-7
-0.034, -5.818e-7, -6.677e-7
-0.035, -5.916e-7, -6.707e-7
-0.036, -5.895e-7, -6.736e-7
-0.037, -5.823e-7, -6.765e-7
-0.038, -5.846e-7, -6.795e-7
-0.039, -5.951e-7, -6.824e-7
-0.040, -5.904e-7, -6.854e-7
-0.041, -5.894e-7, -6.883e-7
-0.042, -5.934e-7, -6.913e-7
-0.043, -5.987e-7, -6.943e-7
-0.044, -5.966e-7, -6.973e-7
-0.045, -5.912e-7, -7.002e-7
-0.046, -5.928e-7, -7.032e-7
-0.047, -6.057e-7, -7.062e-7
-0.048, -6.022e-7, -7.092e-7
-0.049, -5.969e-7, -7.122e-7
-0.050, -6.002e-7, -7.152e-7
-0.051, -6.097e-7, -7.183e-7
-0.052, -6.069e-7, -7.213e-7
-0.053, -6.012e-7, -7.243e-7
-0.054, -6.046e-7, -7.273e-7
-0.055, -6.126e-7, -7.304e-7
-0.056, -6.118e-7, -7.335e-7
-0.057, -6.074e-7, -7.365e-7
-0.058, -6.106e-7, -7.395e-7
-0.059, -6.198e-7, -7.426e-7
-0.060, -6.169e-7, -7.457e-7
-0.061, -6.096e-7, -7.488e-7
-0.062, -6.153e-7, -7.519e-7
-0.063, -6.239e-7, -7.550e-7
-0.064, -6.212e-7, -7.581e-7
-0.065, -6.166e-7, -7.612e-7
-0.066, -6.202e-7, -7.643e-7
-0.067, -6.287e-7, -7.674e-7
-0.068, -6.269e-7, -7.705e-7
-0.069, -6.219e-7, -7.736e-7
-0.070, -6.263e-7, -7.768e-7
-0.071, -6.334e-7, -7.799e-7
-0.072, -6.336e-7, -7.831e-7
-0.073, -6.247e-7, -7.862e-7
-0.074, -6.325e-7, -7.894e-7
-0.075, -6.385e-7, -7.926e-7
-0.076, -6.377e-7, -7.958e-7
-0.077, -6.326e-7, -7.989e-7
-0.078, -6.366e-7, -8.021e-7
-0.079, -6.442e-7, -8.053e-7
-0.080, -6.443e-7, -8.086e-7
-0.081, -6.382e-7, -8.118e-7
-0.082, -6.412e-7, -8.150e-7
-0.083, -6.504e-7, -8.182e-7
-0.084, -6.481e-7, -8.215e-7
-0.085, -6.429e-7, -8.247e-7
-0.086, -6.477e-7, -8.279e-7
-0.087, -6.559e-7, -8.312e-7
-0.088, -6.521e-7, -8.345e-7
-0.089, -6.489e-7, -8.377e-7
-0.090, -6.523e-7, -8.410e-7
-0.091, -6.625e-7, -8.443e-7
-0.092, -6.606e-7, -8.476e-7
-0.093, -6.524e-7, -8.508e-7
-0.094, -6.608e-7, -8.541e-7
-0.095, -6.694e-7, -8.575e-7
-0.096, -6.664e-7, -8.608e-7
-0.097, -6.597e-7, -8.641e-7
-0.098, -6.660e-7, -8.674e-7
-0.099, -6.723e-7, -8.708e-7
-0.100, -6.732e-7, -8.742e-7
-0.101, -6.656e-7, -8.775e-7
-0.102, -6.726e-7, -8.809e-7
-0.103, -6.802e-7, -8.843e-7
-0.104, -6.767e-7, -8.876e-7
-0.105, -6.706e-7, -8.910e-7
-0.106, -6.789e-7, -8.944e-7
-0.107, -6.869e-7, -8.978e-7
-0.108, -6.848e-7, -9.013e-7
-0.109, -6.765e-7, -9.046e-7
-0.110, -6.833e-7, -9.081e-7
-0.111, -6.908e-7, -9.115e-7
-0.112, -6.898e-7, -9.150e-7
-0.113, -6.860e-7, -9.184e-7
-0.114, -6.895e-7, -9.218e-7
-0.115, -6.980e-7, -9.253e-7
-0.116, -6.961e-7, -9.288e-7
-0.117, -6.923e-7, -9.323e-7
-0.118, -6.928e-7, -9.357e-7
-0.119, -7.065e-7, -9.393e-7
-0.120, -7.032e-7, -9.428e-7
-0.121, -6.976e-7, -9.463e-7
-0.122, -7.050e-7, -9.498e-7
-0.123, -7.102e-7, -9.533e-7
-0.124, -7.088e-7, -9.569e-7
-0.125, -7.074e-7, -9.604e-7
-0.126, -7.083e-7, -9.640e-7
-0.127, -7.180e-7, -9.676e-7
-0.128, -7.169e-7, -9.711e-7
-0.129, -7.115e-7, -9.747e-7
-0.130, -7.136e-7, -9.783e-7
-0.131, -7.222e-7, -9.819e-7
-0.132, -7.212e-7, -9.855e-7
-0.133, -7.175e-7, -9.891e-7
-0.134, -7.244e-7, -9.927e-7
-0.135, -7.335e-7, -9.964e-7
-0.136, -7.282e-7, -1.000e-6
-0.137, -7.265e-7, -1.004e-6
-0.138, -7.293e-7, -1.007e-6
-0.139, -7.366e-7, -1.011e-6
-0.140, -7.378e-7, -1.015e-6
-0.141, -7.316e-7, -1.018e-6
-0.142, -7.368e-7, -1.022e-6
-0.143, -7.478e-7, -1.026e-6
-0.144, -7.443e-7, -1.029e-6
-0.145, -7.393e-7, -1.033e-6
-0.146, -7.435e-7, -1.037e-6
-0.147, -7.540e-7, -1.041e-6
-0.148, -7.514e-7, -1.044e-6
-0.149, -7.486e-7, -1.048e-6
-0.150, -7.534e-7, -1.052e-6
-0.151, -7.618e-7, -1.056e-6
-0.152, -7.591e-7, -1.060e-6
-0.153, -7.555e-7, -1.063e-6
-0.154, -7.608e-7, -1.067e-6
-0.155, -7.693e-7, -1.071e-6
-0.156, -7.689e-7, -1.075e-6
-0.157, -7.644e-7, -1.079e-6
-0.158, -7.704e-7, -1.082e-6
-0.159, -7.808e-7, -1.086e-6
-0.160, -7.780e-7, -1.090e-6
-0.161, -7.717e-7, -1.094e-6
-0.162, -7.781e-7, -1.098e-6
-0.163, -7.887e-7, -1.102e-6
-0.164, -7.859e-7, -1.106e-6
-0.165, -7.819e-7, -1.110e-6
-0.166, -7.864e-7, -1.114e-6
-0.167, -7.954e-7, -1.118e-6
-0.168, -7.952e-7, -1.122e-6
-0.169, -7.877e-7, -1.126e-6
-0.170, -7.953e-7, -1.130e-6
-0.171, -8.045e-7, -1.134e-6
-0.172, -8.023e-7, -1.138e-6
-0.173, -7.982e-7, -1.142e-6
-0.174, -8.039e-7, -1.146e-6
-0.175, -8.145e-7, -1.150e-6
-0.176, -8.112e-7, -1.154e-6
-0.177, -8.095e-7, -1.158e-6
-0.178, -8.118e-7, -1.162e-6
-0.179, -8.235e-7, -1.166e-6
-0.180, -8.215e-7, -1.170e-6
-0.181, -8.167e-7, -1.174e-6
-0.182, -8.227e-7, -1.178e-6
-0.183, -8.327e-7, -1.182e-6
-0.184, -8.307e-7, -1.187e-6
-0.185, -8.281e-7, -1.191e-6
-0.186, -8.318e-7, -1.195e-6
-0.187, -8.419e-7, -1.199e-6
-0.188, -8.408e-7, -1.203e-6
-0.189, -8.374e-7, -1.208e-6
-0.190, -8.412e-7, -1.212e-6
-0.191, -8.535e-7, -1.216e-6
-0.192, -8.510e-7, -1.220e-6
-0.193, -8.463e-7, -1.224e-6
-0.194, -8.526e-7, -1.229e-6
-0.195, -8.620e-7, -1.233e-6
-0.196, -8.626e-7, -1.237e-6
-0.197, -8.598e-7, -1.242e-6
-0.198, -8.642e-7, -1.246e-6
-0.199, -8.726e-7, -1.250e-6
-0.200, -8.743e-7, -1.255e-6
-0.201, -8.694e-7, -1.259e-6
-0.202, -8.748e-7, -1.263e-6
-0.203, -8.846e-7, -1.268e-6
-0.204, -8.851e-7, -1.272e-6
-0.205, -8.732e-7, -1.277e-6
-0.206, -8.854e-7, -1.281e-6
-0.207, -8.957e-7, -1.286e-6
-0.208, -8.950e-7, -1.290e-6
-0.209, -8.914e-7, -1.294e-6
-0.210, -8.987e-7, -1.299e-6
-0.211, -9.088e-7, -1.304e-6
-0.212, -9.075e-7, -1.308e-6
-0.213, -9.020e-7, -1.313e-6
-0.214, -9.107e-7, -1.317e-6
-0.215, -9.201e-7, -1.322e-6
-0.216, -9.205e-7, -1.326e-6
-0.217, -9.173e-7, -1.331e-6
-0.218, -9.207e-7, -1.336e-6
-0.219, -9.331e-7, -1.340e-6
-0.220, -9.319e-7, -1.345e-6
-0.221, -9.315e-7, -1.349e-6
-0.222, -9.362e-7, -1.354e-6
-0.223, -9.446e-7, -1.359e-6
-0.224, -9.469e-7, -1.364e-6
-0.225, -9.423e-7, -1.368e-6
-0.226, -9.502e-7, -1.373e-6
-0.227, -9.615e-7, -1.378e-6
-0.228, -9.587e-7, -1.383e-6
-0.229, -9.550e-7, -1.387e-6
-0.230, -9.623e-7, -1.392e-6
-0.231, -9.731e-7, -1.397e-6
-0.232, -9.723e-7, -1.402e-6
-0.233, -9.735e-7, -1.407e-6
-0.234, -9.745e-7, -1.412e-6
-0.235, -9.861e-7, -1.417e-6
-0.236, -9.858e-7, -1.422e-6
-0.237, -9.865e-7, -1.427e-6
-0.238, -9.905e-7, -1.431e-6
-0.239, -1.004e-6, -1.437e-6
-0.240, -1.003e-6, -1.442e-6
-0.241, -9.969e-7, -1.447e-6
-0.242, -1.007e-6, -1.452e-6
-0.243, -1.017e-6, -1.457e-6
-0.244, -1.020e-6, -1.462e-6
-0.245, -1.013e-6, -1.467e-6
-0.246, -1.021e-6, -1.472e-6
-0.247, -1.031e-6, -1.477e-6
-0.248, -1.031e-6, -1.482e-6
-0.249, -1.032e-6, -1.487e-6
-0.250, -1.037e-6, -1.493e-6
-0.251, -1.051e-6, -1.498e-6
-0.252, -1.048e-6, -1.503e-6
-0.253, -1.048e-6, -1.508e-6
-0.254, -1.054e-6, -1.514e-6
-0.255, -1.064e-6, -1.519e-6
-0.256, -1.066e-6, -1.524e-6
-0.257, -1.063e-6, -1.530e-6
-0.258, -1.069e-6, -1.535e-6
-0.259, -1.084e-6, -1.540e-6
-0.260, -1.084e-6, -1.546e-6
-0.261, -1.081e-6, -1.551e-6
-0.262, -1.089e-6, -1.557e-6
-0.263, -1.099e-6, -1.562e-6
-0.264, -1.101e-6, -1.568e-6
-0.265, -1.097e-6, -1.573e-6
-0.266, -1.105e-6, -1.579e-6
-0.267, -1.120e-6, -1.584e-6
-0.268, -1.118e-6, -1.590e-6
-0.269, -1.117e-6, -1.595e-6
-0.270, -1.127e-6, -1.601e-6
-0.271, -1.137e-6, -1.607e-6
-0.272, -1.139e-6, -1.612e-6
-0.273, -1.136e-6, -1.618e-6
-0.274, -1.144e-6, -1.624e-6
-0.275, -1.155e-6, -1.630e-6
-0.276, -1.157e-6, -1.635e-6
-0.277, -1.155e-6, -1.641e-6
-0.278, -1.162e-6, -1.647e-6
-0.279, -1.173e-6, -1.653e-6
-0.280, -1.175e-6, -1.659e-6
-0.281, -1.176e-6, -1.665e-6
-0.282, -1.182e-6, -1.670e-6
-0.283, -1.197e-6, -1.676e-6
-0.284, -1.198e-6, -1.682e-6
-0.285, -1.193e-6, -1.688e-6
-0.286, -1.202e-6, -1.694e-6
-0.287, -1.218e-6, -1.700e-6
-0.288, -1.217e-6, -1.707e-6
-0.289, -1.215e-6, -1.713e-6
-0.290, -1.223e-6, -1.719e-6
-0.291, -1.237e-6, -1.725e-6
-0.292, -1.239e-6, -1.731e-6
-0.293, -1.237e-6, -1.737e-6
-0.294, -1.245e-6, -1.744e-6
-0.295, -1.259e-6, -1.750e-6
-0.296, -1.259e-6, -1.756e-6
-0.297, -1.260e-6, -1.762e-6
-0.298, -1.267e-6, -1.769e-6
-0.299, -1.278e-6, -1.775e-6
-0.300, -1.190e-6, -1.781e-6

Segment 2:
-0.299, -9.536e-7, -1.786e-6
-0.298, -9.128e-7, -1.790e-6
-0.297, -8.916e-7, -1.795e-6
-0.296, -8.693e-7, -1.799e-6
-0.295, -8.422e-7, -1.803e-6
-0.294, -8.259e-7, -1.808e-6
-0.293, -8.155e-7, -1.812e-6
-0.292, -8.005e-7, -1.816e-6
-0.291, -7.808e-7, -1.820e-6
-0.290, -7.695e-7, -1.823e-6
-0.289, -7.650e-7, -1.827e-6
-0.288, -7.493e-7, -1.831e-6
-0.287, -7.288e-7, -1.835e-6
-0.286, -7.224e-7, -1.838e-6
-0.285, -7.189e-7, -1.842e-6
-0.284, -7.045e-7, -1.845e-6
-0.283, -6.901e-7, -1.849e-6
-0.282, -6.812e-7, -1.852e-6
-0.281, -6.765e-7, -1.856e-6
-0.280, -6.659e-7, -1.859e-6
-0.279, -6.528e-7, -1.862e-6
-0.278, -6.415e-7, -1.865e-6
-0.277, -6.422e-7, -1.869e-6
-0.276, -6.334e-7, -1.872e-6
-0.275, -6.169e-7, -1.875e-6
-0.274, -6.102e-7, -1.878e-6
-0.273, -6.102e-7, -1.881e-6
-0.272, -5.992e-7, -1.884e-6
-0.271, -5.853e-7, -1.887e-6
-0.270, -5.811e-7, -1.890e-6
-0.269, -5.796e-7, -1.893e-6
-0.268, -5.688e-7, -1.896e-6
-0.267, -5.568e-7, -1.898e-6
-0.266, -5.514e-7, -1.901e-6
-0.265, -5.504e-7, -1.904e-6
-0.264, -5.420e-7, -1.907e-6
-0.263, -5.268e-7, -1.909e-6
-0.262, -5.233e-7, -1.912e-6
-0.261, -5.249e-7, -1.914e-6
-0.260, -5.140e-7, -1.917e-6
-0.259, -5.027e-7, -1.920e-6
-0.258, -4.988e-7, -1.922e-6
-0.257, -4.993e-7, -1.924e-6
-0.256, -4.882e-7, -1.927e-6
-0.255, -4.776e-7, -1.929e-6
-0.254, -4.744e-7, -1.932e-6
-0.253, -4.735e-7, -1.934e-6
-0.252, -4.661e-7, -1.936e-6
-0.251, -4.565e-7, -1.939e-6
-0.250, -4.521e-7, -1.941e-6
-0.249, -4.518e-7, -1.943e-6
-0.248, -4.414e-7, -1.945e-6
-0.247, -4.308e-7, -1.948e-6
-0.246, -4.247e-7, -1.950e-6
-0.245, -4.274e-7, -1.952e-6
-0.244, -4.194e-7, -1.954e-6
-0.243, -4.078e-7, -1.956e-6
-0.242, -4.067e-7, -1.958e-6
-0.241, -4.083e-7, -1.960e-6
-0.240, -3.999e-7, -1.962e-6
-0.239, -3.889e-7, -1.964e-6
-0.238, -3.855e-7, -1.966e-6
-0.237, -3.881e-7, -1.968e-6
-0.236, -3.779e-7, -1.970e-6
-0.235, -3.682e-7, -1.972e-6
-0.234, -3.658e-7, -1.973e-6
-0.233, -3.678e-7, -1.975e-6
-0.232, -3.608e-7, -1.977e-6
-0.231, -3.477e-7, -1.979e-6
-0.230, -3.468e-7, -1.981e-6
-0.229, -3.499e-7, -1.982e-6
-0.228, -3.390e-7, -1.984e-6
-0.227, -3.327e-7, -1.986e-6
-0.226, -3.265e-7, -1.987e-6
-0.225, -3.326e-7, -1.989e-6
-0.224, -3.235e-7, -1.991e-6
-0.223, -3.122e-7, -1.992e-6
-0.222, -3.131e-7, -1.994e-6
-0.221, -3.144e-7, -1.995e-6
-0.220, -3.055e-7, -1.997e-6
-0.219, -2.958e-7, -1.998e-6
-0.218, -2.942e-7, -2.000e-6
-0.217, -2.983e-7, -2.001e-6
-0.216, -2.895e-7, -2.003e-6
-0.215, -2.810e-7, -2.004e-6
-0.214, -2.780e-7, -2.005e-6
-0.213, -2.823e-7, -2.007e-6
-0.212, -2.717e-7, -2.008e-6
-0.211, -2.618e-7, -2.010e-6
