Mar. 30, 2023   16:32:25
Cyclic Voltammetry
File: 05mmol200mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = -0.05
Init P/N = N
Scan Rate (V/s) = 0.2
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.316V
ip = 4.419e-5A
Ah = 1.715e-5C

Segment 3:
Ep = 0.206V
ip = -4.035e-5A
Ah = -1.535e-5C

Segment 4:

Potential/V, Current/A, Charge/C
0.040, -1.434e-5, -2.281e-5
0.039, -1.431e-5, -2.288e-5
0.038, -1.426e-5, -2.295e-5
0.037, -1.422e-5, -2.302e-5
0.036, -1.418e-5, -2.309e-5
0.035, -1.415e-5, -2.316e-5
0.034, -1.410e-5, -2.324e-5
0.033, -1.406e-5, -2.331e-5
0.032, -1.402e-5, -2.338e-5
0.031, -1.399e-5, -2.345e-5
0.030, -1.395e-5, -2.352e-5
0.029, -1.390e-5, -2.358e-5
0.028, -1.386e-5, -2.365e-5
0.027, -1.383e-5, -2.372e-5
0.026, -1.377e-5, -2.379e-5
0.025, -1.373e-5, -2.386e-5
0.024, -1.371e-5, -2.393e-5
0.023, -1.367e-5, -2.400e-5
0.022, -1.363e-5, -2.407e-5
0.021, -1.359e-5, -2.413e-5
0.020, -1.356e-5, -2.420e-5
0.019, -1.353e-5, -2.427e-5
0.018, -1.349e-5, -2.434e-5
0.017, -1.345e-5, -2.440e-5
0.016, -1.342e-5, -2.447e-5
0.015, -1.339e-5, -2.454e-5
0.014, -1.335e-5, -2.460e-5
0.013, -1.332e-5, -2.467e-5
0.012, -1.328e-5, -2.474e-5
0.011, -1.327e-5, -2.480e-5
0.010, -1.322e-5, -2.487e-5
0.009, -1.318e-5, -2.494e-5
0.008, -1.315e-5, -2.500e-5
0.007, -1.313e-5, -2.507e-5
0.006, -1.309e-5, -2.513e-5
0.005, -1.306e-5, -2.520e-5
0.004, -1.303e-5, -2.526e-5
0.003, -1.300e-5, -2.533e-5
0.002, -1.297e-5, -2.539e-5
0.001, -1.293e-5, -2.546e-5
-0.000, -1.291e-5, -2.552e-5
-0.001, -1.288e-5, -2.559e-5
-0.002, -1.284e-5, -2.565e-5
-0.003, -1.281e-5, -2.571e-5
-0.004, -1.279e-5, -2.578e-5
-0.005, -1.277e-5, -2.584e-5
-0.006, -1.273e-5, -2.591e-5
-0.007, -1.269e-5, -2.597e-5
-0.008, -1.268e-5, -2.603e-5
-0.009, -1.265e-5, -2.610e-5
-0.010, -1.262e-5, -2.616e-5
-0.011, -1.259e-5, -2.622e-5
-0.012, -1.256e-5, -2.629e-5
-0.013, -1.254e-5, -2.635e-5
-0.014, -1.250e-5, -2.641e-5
-0.015, -1.247e-5, -2.647e-5
-0.016, -1.244e-5, -2.654e-5
-0.017, -1.243e-5, -2.660e-5
-0.018, -1.240e-5, -2.666e-5
-0.019, -1.236e-5, -2.672e-5
-0.020, -1.234e-5, -2.678e-5
-0.021, -1.232e-5, -2.684e-5
-0.022, -1.229e-5, -2.691e-5
-0.023, -1.226e-5, -2.697e-5
-0.024, -1.223e-5, -2.703e-5
-0.025, -1.221e-5, -2.709e-5
-0.026, -1.219e-5, -2.715e-5
-0.027, -1.215e-5, -2.721e-5
-0.028, -1.214e-5, -2.727e-5
-0.029, -1.212e-5, -2.733e-5
-0.030, -1.209e-5, -2.739e-5
-0.031, -1.206e-5, -2.745e-5
-0.032, -1.204e-5, -2.751e-5
-0.033, -1.202e-5, -2.757e-5
-0.034, -1.199e-5, -2.763e-5
-0.035, -1.196e-5, -2.769e-5
-0.036, -1.195e-5, -2.775e-5
-0.037, -1.193e-5, -2.781e-5
-0.038, -1.190e-5, -2.787e-5
-0.039, -1.187e-5, -2.793e-5
-0.040, -1.185e-5, -2.799e-5
-0.041, -1.184e-5, -2.805e-5
-0.042, -1.181e-5, -2.811e-5
-0.043, -1.178e-5, -2.817e-5
-0.044, -1.176e-5, -2.823e-5
-0.045, -1.175e-5, -2.829e-5
-0.046, -1.172e-5, -2.834e-5
-0.047, -1.169e-5, -2.840e-5
-0.048, -1.167e-5, -2.846e-5
-0.049, -1.166e-5, -2.852e-5
-0.050, -1.154e-5, -2.858e-5

Segment 2:
-0.049, -1.128e-5, -2.863e-5
-0.048, -1.121e-5, -2.869e-5
-0.047, -1.117e-5, -2.874e-5
-0.046, -1.112e-5, -2.880e-5
-0.045, -1.107e-5, -2.886e-5
-0.044, -1.103e-5, -2.891e-5
-0.043, -1.101e-5, -2.897e-5
-0.042, -1.097e-5, -2.902e-5
-0.041, -1.093e-5, -2.908e-5
-0.040, -1.090e-5, -2.913e-5
-0.039, -1.087e-5, -2.918e-5
-0.038, -1.084e-5, -2.924e-5
-0.037, -1.079e-5, -2.929e-5
-0.036, -1.078e-5, -2.935e-5
-0.035, -1.075e-5, -2.940e-5
-0.034, -1.071e-5, -2.945e-5
-0.033, -1.067e-5, -2.951e-5
-0.032, -1.064e-5, -2.956e-5
-0.031, -1.063e-5, -2.961e-5
-0.030, -1.059e-5, -2.967e-5
-0.029, -1.056e-5, -2.972e-5
-0.028, -1.054e-5, -2.977e-5
-0.027, -1.052e-5, -2.982e-5
-0.026, -1.049e-5, -2.988e-5
-0.025, -1.045e-5, -2.993e-5
-0.024, -1.044e-5, -2.998e-5
-0.023, -1.042e-5, -3.003e-5
-0.022, -1.039e-5, -3.009e-5
-0.021, -1.035e-5, -3.014e-5
-0.020, -1.034e-5, -3.019e-5
-0.019, -1.032e-5, -3.024e-5
-0.018, -1.029e-5, -3.029e-5
-0.017, -1.025e-5, -3.034e-5
-0.016, -1.024e-5, -3.039e-5
-0.015, -1.023e-5, -3.045e-5
-0.014, -1.019e-5, -3.050e-5
-0.013, -1.016e-5, -3.055e-5
-0.012, -1.015e-5, -3.060e-5
-0.011, -1.014e-5, -3.065e-5
-0.010, -1.010e-5, -3.070e-5
-0.009, -1.007e-5, -3.075e-5
-0.008, -1.005e-5, -3.080e-5
-0.007, -1.004e-5, -3.085e-5
-0.006, -1.001e-5, -3.090e-5
-0.005, -9.986e-6, -3.095e-5
-0.004, -9.967e-6, -3.100e-5
-0.003, -9.955e-6, -3.105e-5
-0.002, -9.924e-6, -3.110e-5
-0.001, -9.901e-6, -3.115e-5
0.000, -9.876e-6, -3.120e-5
0.001, -9.864e-6, -3.125e-5
0.002, -9.845e-6, -3.130e-5
0.003, -9.811e-6, -3.135e-5
0.004, -9.802e-6, -3.139e-5
0.005, -9.785e-6, -3.144e-5
0.006, -9.760e-6, -3.149e-5
0.007, -9.731e-6, -3.154e-5
0.008, -9.712e-6, -3.159e-5
0.009, -9.705e-6, -3.164e-5
0.010, -9.671e-6, -3.169e-5
0.011, -9.653e-6, -3.173e-5
0.012, -9.635e-6, -3.178e-5
0.013, -9.619e-6, -3.183e-5
0.014, -9.602e-6, -3.188e-5
0.015, -9.568e-6, -3.193e-5
0.016, -9.560e-6, -3.197e-5
0.017, -9.548e-6, -3.202e-5
0.018, -9.515e-6, -3.207e-5
0.019, -9.495e-6, -3.212e-5
0.020, -9.473e-6, -3.216e-5
0.021, -9.465e-6, -3.221e-5
0.022, -9.448e-6, -3.226e-5
0.023, -9.415e-6, -3.231e-5
0.024, -9.406e-6, -3.235e-5
0.025, -9.393e-6, -3.240e-5
0.026, -9.368e-6, -3.245e-5
0.027, -9.338e-6, -3.249e-5
0.028, -9.325e-6, -3.254e-5
0.029, -9.314e-6, -3.259e-5
0.030, -9.285e-6, -3.263e-5
0.031, -9.265e-6, -3.268e-5
0.032, -9.254e-6, -3.273e-5
0.033, -9.236e-6, -3.277e-5
0.034, -9.217e-6, -3.282e-5
0.035, -9.189e-6, -3.286e-5
0.036, -9.174e-6, -3.291e-5
0.037, -9.168e-6, -3.296e-5
0.038, -9.137e-6, -3.300e-5
0.039, -9.113e-6, -3.305e-5
0.040, -9.100e-6, -3.309e-5
0.041, -9.084e-6, -3.314e-5
0.042, -9.068e-6, -3.318e-5
0.043, -9.041e-6, -3.323e-5
0.044, -9.024e-6, -3.327e-5
0.045, -9.017e-6, -3.332e-5
0.046, -8.989e-6, -3.336e-5
0.047, -8.970e-6, -3.341e-5
0.048, -8.956e-6, -3.345e-5
0.049, -8.940e-6, -3.350e-5
0.050, -8.919e-6, -3.354e-5
0.051, -8.889e-6, -3.359e-5
0.052, -8.879e-6, -3.363e-5
0.053, -8.874e-6, -3.368e-5
0.054, -8.846e-6, -3.372e-5
0.055, -8.824e-6, -3.376e-5
0.056, -8.813e-6, -3.381e-5
0.057, -8.797e-6, -3.385e-5
0.058, -8.778e-6, -3.390e-5
0.059, -8.754e-6, -3.394e-5
0.060, -8.735e-6, -3.398e-5
0.061, -8.729e-6, -3.403e-5
0.062, -8.697e-6, -3.407e-5
0.063, -8.681e-6, -3.411e-5
0.064, -8.667e-6, -3.416e-5
0.065, -8.650e-6, -3.420e-5
0.066, -8.633e-6, -3.424e-5
0.067, -8.602e-6, -3.429e-5
0.068, -8.589e-6, -3.433e-5
0.069, -8.583e-6, -3.437e-5
0.070, -8.556e-6, -3.442e-5
0.071, -8.529e-6, -3.446e-5
0.072, -8.516e-6, -3.450e-5
0.073, -8.501e-6, -3.454e-5
0.074, -8.484e-6, -3.459e-5
0.075, -8.452e-6, -3.463e-5
0.076, -8.439e-6, -3.467e-5
0.077, -8.435e-6, -3.471e-5
0.078, -8.401e-6, -3.475e-5
0.079, -8.384e-6, -3.480e-5
0.080, -8.364e-6, -3.484e-5
0.081, -8.351e-6, -3.488e-5
0.082, -8.329e-6, -3.492e-5
0.083, -8.297e-6, -3.496e-5
0.084, -8.286e-6, -3.500e-5
0.085, -8.275e-6, -3.505e-5
0.086, -8.245e-6, -3.509e-5
0.087, -8.219e-6, -3.513e-5
0.088, -8.202e-6, -3.517e-5
0.089, -8.193e-6, -3.521e-5
0.090, -8.164e-6, -3.525e-5
0.091, -8.137e-6, -3.529e-5
0.092, -8.122e-6, -3.533e-5
0.093, -8.103e-6, -3.537e-5
0.094, -8.085e-6, -3.541e-5
0.095, -8.051e-6, -3.545e-5
0.096, -8.036e-6, -3.549e-5
0.097, -8.016e-6, -3.553e-5
0.098, -7.997e-6, -3.557e-5
0.099, -7.958e-6, -3.561e-5
0.100, -7.945e-6, -3.565e-5
0.101, -7.932e-6, -3.569e-5
0.102, -7.901e-6, -3.573e-5
0.103, -7.863e-6, -3.577e-5
0.104, -7.850e-6, -3.581e-5
0.105, -7.832e-6, -3.585e-5
0.106, -7.804e-6, -3.589e-5
0.107, -7.764e-6, -3.593e-5
0.108, -7.746e-6, -3.597e-5
0.109, -7.726e-6, -3.601e-5
0.110, -7.700e-6, -3.604e-5
0.111, -7.660e-6, -3.608e-5
0.112, -7.643e-6, -3.612e-5
0.113, -7.617e-6, -3.616e-5
0.114, -7.591e-6, -3.620e-5
0.115, -7.537e-6, -3.623e-5
0.116, -7.512e-6, -3.627e-5
0.117, -7.494e-6, -3.631e-5
0.118, -7.458e-6, -3.635e-5
0.119, -7.416e-6, -3.638e-5
0.120, -7.389e-6, -3.642e-5
0.121, -7.365e-6, -3.646e-5
0.122, -7.324e-6, -3.649e-5
0.123, -7.288e-6, -3.653e-5
0.124, -7.260e-6, -3.657e-5
0.125, -7.232e-6, -3.660e-5
0.126, -7.194e-6, -3.664e-5
0.127, -7.146e-6, -3.667e-5
0.128, -7.114e-6, -3.671e-5
0.129, -7.083e-6, -3.675e-5
0.130, -7.040e-6, -3.678e-5
0.131, -6.994e-6, -3.682e-5
0.132, -6.955e-6, -3.685e-5
0.133, -6.925e-6, -3.689e-5
0.134, -6.879e-6, -3.692e-5
0.135, -6.827e-6, -3.695e-5
0.136, -6.783e-6, -3.699e-5
0.137, -6.748e-6, -3.702e-5
0.138, -6.696e-6, -3.705e-5
0.139, -6.642e-6, -3.709e-5
0.140, -6.597e-6, -3.712e-5
0.141, -6.553e-6, -3.715e-5
0.142, -6.500e-6, -3.719e-5
0.143, -6.440e-6, -3.722e-5
0.144, -6.388e-6, -3.725e-5
0.145, -6.341e-6, -3.728e-5
0.146, -6.283e-6, -3.731e-5
0.147, -6.211e-6, -3.734e-5
0.148, -6.149e-6, -3.738e-5
0.149, -6.103e-6, -3.741e-5
0.150, -6.038e-6, -3.744e-5
0.151, -5.964e-6, -3.747e-5
0.152, -5.904e-6, -3.750e-5
0.153, -5.842e-6, -3.752e-5
0.154, -5.769e-6, -3.755e-5
0.155, -5.683e-6, -3.758e-5
0.156, -5.616e-6, -3.761e-5
0.157, -5.549e-6, -3.764e-5
0.158, -5.470e-6, -3.767e-5
0.159, -5.374e-6, -3.769e-5
0.160, -5.290e-6, -3.772e-5
0.161, -5.222e-6, -3.774e-5
0.162, -5.131e-6, -3.777e-5
0.163, -5.029e-6, -3.780e-5
0.164, -4.937e-6, -3.782e-5
0.165, -4.858e-6, -3.784e-5
0.166, -4.755e-6, -3.787e-5
0.167, -4.640e-6, -3.789e-5
0.168, -4.540e-6, -3.791e-5
0.169, -4.440e-6, -3.794e-5
0.170, -4.324e-6, -3.796e-5
0.171, -4.198e-6, -3.798e-5
0.172, -4.080e-6, -3.800e-5
0.173, -3.974e-6, -3.802e-5
0.174, -3.850e-6, -3.804e-5
0.175, -3.713e-6, -3.806e-5
0.176, -3.578e-6, -3.807e-5
0.177, -3.466e-6, -3.809e-5
0.178, -3.323e-6, -3.811e-5
0.179, -3.172e-6, -3.812e-5
0.180, -3.024e-6, -3.814e-5
0.181, -2.889e-6, -3.815e-5
0.182, -2.732e-6, -3.817e-5
0.183, -2.560e-6, -3.818e-5
0.184, -2.404e-6, -3.819e-5
0.185, -2.255e-6, -3.820e-5
0.186, -2.080e-6, -3.821e-5
0.187, -1.890e-6, -3.822e-5
0.188, -1.710e-6, -3.823e-5
0.189, -1.545e-6, -3.824e-5
0.190, -1.353e-6, -3.825e-5
0.191, -1.137e-6, -3.825e-5
0.192, -9.400e-7, -3.826e-5
0.193, -7.545e-7, -3.826e-5
0.194, -5.484e-7, -3.826e-5
0.195, -3.143e-7, -3.827e-5
0.196, -9.281e-8, -3.827e-5
0.197, 1.171e-7, -3.827e-5
0.198, 3.552e-7, -3.826e-5
0.199, 6.138e-7, -3.826e-5
0.200, 8.652e-7, -3.826e-5
0.201, 1.077e-6, -3.825e-5
0.202, 1.330e-6, -3.824e-5
0.203, 1.600e-6, -3.824e-5
0.204, 1.881e-6, -3.823e-5
0.205, 2.110e-6, -3.822e-5
0.206, 2.381e-6, -3.820e-5
0.207, 2.680e-6, -3.819e-5
0.208, 2.974e-6, -3.818e-5
0.209, 3.247e-6, -3.816e-5
0.210, 3.543e-6, -3.814e-5
0.211, 3.867e-6, -3.812e-5
0.212, 4.187e-6, -3.810e-5
0.213, 4.479e-6, -3.808e-5
0.214, 4.796e-6, -3.806e-5
0.215, 5.155e-6, -3.803e-5
0.216, 5.498e-6, -3.800e-5
0.217, 5.813e-6, -3.797e-5
0.218, 6.148e-6, -3.794e-5
0.219, 6.519e-6, -3.791e-5
0.220, 6.889e-6, -3.788e-5
0.221, 7.234e-6, -3.784e-5
0.222, 7.598e-6, -3.780e-5
0.223, 7.992e-6, -3.776e-5
0.224, 8.386e-6, -3.772e-5
0.225, 8.740e-6, -3.768e-5
0.226, 9.122e-6, -3.763e-5
0.227, 9.540e-6, -3.758e-5
0.228, 9.969e-6, -3.753e-5
0.229, 1.035e-5, -3.748e-5
0.230, 1.075e-5, -3.743e-5
0.231, 1.119e-5, -3.737e-5
0.232, 1.163e-5, -3.731e-5
0.233, 1.203e-5, -3.725e-5
0.234, 1.245e-5, -3.719e-5
0.235, 1.291e-5, -3.713e-5
0.236, 1.336e-5, -3.706e-5
0.237, 1.380e-5, -3.699e-5
0.238, 1.423e-5, -3.692e-5
0.239, 1.472e-5, -3.685e-5
0.240, 1.518e-5, -3.677e-5
0.241, 1.561e-5, -3.669e-5
0.242, 1.606e-5, -3.661e-5
0.243, 1.655e-5, -3.653e-5
0.244, 1.704e-5, -3.644e-5
0.245, 1.747e-5, -3.636e-5
0.246, 1.793e-5, -3.627e-5
0.247, 1.845e-5, -3.617e-5
0.248, 1.894e-5, -3.608e-5
0.249, 1.937e-5, -3.598e-5
0.250, 1.984e-5, -3.588e-5
0.251, 2.035e-5, -3.578e-5
0.252, 2.086e-5, -3.568e-5
0.253, 2.129e-5, -3.557e-5
0.254, 2.177e-5, -3.546e-5
0.255, 2.228e-5, -3.535e-5
0.256, 2.278e-5, -3.524e-5
0.257, 2.323e-5, -3.512e-5
0.258, 2.371e-5, -3.500e-5
0.259, 2.421e-5, -3.488e-5
0.260, 2.469e-5, -3.476e-5
0.261, 2.515e-5, -3.463e-5
0.262, 2.562e-5, -3.450e-5
0.263, 2.614e-5, -3.437e-5
0.264, 2.660e-5, -3.424e-5
0.265, 2.705e-5, -3.410e-5
0.266, 2.748e-5, -3.397e-5
0.267, 2.796e-5, -3.383e-5
0.268, 2.843e-5, -3.368e-5
0.269, 2.884e-5, -3.354e-5
0.270, 2.928e-5, -3.339e-5
0.271, 2.974e-5, -3.325e-5
0.272, 3.019e-5, -3.309e-5
0.273, 3.059e-5, -3.294e-5
0.274, 3.098e-5, -3.279e-5
0.275, 3.144e-5, -3.263e-5
0.276, 3.186e-5, -3.247e-5
0.277, 3.222e-5, -3.231e-5
0.278, 3.260e-5, -3.215e-5
0.279, 3.300e-5, -3.198e-5
0.280, 3.340e-5, -3.181e-5
0.281, 3.374e-5, -3.165e-5
0.282, 3.407e-5, -3.148e-5
0.283, 3.447e-5, -3.130e-5
0.284, 3.482e-5, -3.113e-5
0.285, 3.512e-5, -3.095e-5
0.286, 3.544e-5, -3.078e-5
0.287, 3.578e-5, -3.060e-5
0.288, 3.610e-5, -3.042e-5
0.289, 3.638e-5, -3.023e-5
0.290, 3.665e-5, -3.005e-5
0.291, 3.696e-5, -2.987e-5
0.292, 3.723e-5, -2.968e-5
0.293, 3.744e-5, -2.949e-5
0.294, 3.767e-5, -2.930e-5
0.295, 3.794e-5, -2.912e-5
