Mar. 30, 2023   16:26:07
Cyclic Voltammetry
File: 05mmol80mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = -0.05
Init P/N = N
Scan Rate (V/s) = 0.08
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.308V
ip = 2.982e-5A
Ah = 2.711e-5C

Segment 3:
Ep = 0.213V
ip = -2.767e-5A
Ah = -2.487e-5C

Segment 4:

Potential/V, Current/A, Charge/C
0.040, -9.762e-6, -3.937e-5
0.039, -9.755e-6, -3.949e-5
0.038, -9.711e-6, -3.961e-5
0.037, -9.702e-6, -3.974e-5
0.036, -9.661e-6, -3.986e-5
0.035, -9.651e-6, -3.998e-5
0.034, -9.614e-6, -4.010e-5
0.033, -9.605e-6, -4.022e-5
0.032, -9.565e-6, -4.034e-5
0.031, -9.558e-6, -4.046e-5
0.030, -9.516e-6, -4.058e-5
0.029, -9.509e-6, -4.069e-5
0.028, -9.469e-6, -4.081e-5
0.027, -9.460e-6, -4.093e-5
0.026, -9.426e-6, -4.105e-5
0.025, -9.415e-6, -4.117e-5
0.024, -9.378e-6, -4.128e-5
0.023, -9.368e-6, -4.140e-5
0.022, -9.333e-6, -4.152e-5
0.021, -9.321e-6, -4.163e-5
0.020, -9.287e-6, -4.175e-5
0.019, -9.274e-6, -4.187e-5
0.018, -9.250e-6, -4.198e-5
0.017, -9.231e-6, -4.210e-5
0.016, -9.206e-6, -4.221e-5
0.015, -9.200e-6, -4.233e-5
0.014, -9.166e-6, -4.244e-5
0.013, -9.159e-6, -4.256e-5
0.012, -9.121e-6, -4.267e-5
0.011, -9.113e-6, -4.278e-5
0.010, -9.077e-6, -4.290e-5
0.009, -9.073e-6, -4.301e-5
0.008, -9.037e-6, -4.312e-5
0.007, -9.028e-6, -4.324e-5
0.006, -8.996e-6, -4.335e-5
0.005, -8.988e-6, -4.346e-5
0.004, -8.968e-6, -4.357e-5
0.003, -8.951e-6, -4.369e-5
0.002, -8.925e-6, -4.380e-5
0.001, -8.922e-6, -4.391e-5
-0.000, -8.883e-6, -4.402e-5
-0.001, -8.880e-6, -4.413e-5
-0.002, -8.848e-6, -4.424e-5
-0.003, -8.839e-6, -4.435e-5
-0.004, -8.817e-6, -4.446e-5
-0.005, -8.805e-6, -4.457e-5
-0.006, -8.782e-6, -4.468e-5
-0.007, -8.778e-6, -4.479e-5
-0.008, -8.741e-6, -4.490e-5
-0.009, -8.736e-6, -4.501e-5
-0.010, -8.704e-6, -4.512e-5
-0.011, -8.700e-6, -4.523e-5
-0.012, -8.681e-6, -4.534e-5
-0.013, -8.671e-6, -4.544e-5
-0.014, -8.642e-6, -4.555e-5
-0.015, -8.635e-6, -4.566e-5
-0.016, -8.608e-6, -4.577e-5
-0.017, -8.599e-6, -4.588e-5
-0.018, -8.582e-6, -4.598e-5
-0.019, -8.577e-6, -4.609e-5
-0.020, -8.542e-6, -4.620e-5
-0.021, -8.537e-6, -4.630e-5
-0.022, -8.512e-6, -4.641e-5
-0.023, -8.500e-6, -4.652e-5
-0.024, -8.483e-6, -4.662e-5
-0.025, -8.483e-6, -4.673e-5
-0.026, -8.446e-6, -4.683e-5
-0.027, -8.442e-6, -4.694e-5
-0.028, -8.421e-6, -4.704e-5
-0.029, -8.413e-6, -4.715e-5
-0.030, -8.392e-6, -4.725e-5
-0.031, -8.389e-6, -4.736e-5
-0.032, -8.358e-6, -4.746e-5
-0.033, -8.353e-6, -4.757e-5
-0.034, -8.331e-6, -4.767e-5
-0.035, -8.330e-6, -4.778e-5
-0.036, -8.297e-6, -4.788e-5
-0.037, -8.294e-6, -4.798e-5
-0.038, -8.281e-6, -4.809e-5
-0.039, -8.269e-6, -4.819e-5
-0.040, -8.245e-6, -4.829e-5
-0.041, -8.244e-6, -4.840e-5
-0.042, -8.216e-6, -4.850e-5
-0.043, -8.211e-6, -4.860e-5
-0.044, -8.195e-6, -4.871e-5
-0.045, -8.191e-6, -4.881e-5
-0.046, -8.166e-6, -4.891e-5
-0.047, -8.154e-6, -4.901e-5
-0.048, -8.139e-6, -4.911e-5
-0.049, -8.141e-6, -4.921e-5
-0.050, -8.074e-6, -4.932e-5

Segment 2:
-0.049, -7.974e-6, -4.942e-5
-0.048, -7.916e-6, -4.951e-5
-0.047, -7.900e-6, -4.961e-5
-0.046, -7.866e-6, -4.971e-5
-0.045, -7.853e-6, -4.981e-5
-0.044, -7.818e-6, -4.991e-5
-0.043, -7.806e-6, -5.001e-5
-0.042, -7.777e-6, -5.010e-5
-0.041, -7.765e-6, -5.020e-5
-0.040, -7.738e-6, -5.030e-5
-0.039, -7.723e-6, -5.039e-5
-0.038, -7.704e-6, -5.049e-5
-0.037, -7.698e-6, -5.059e-5
-0.036, -7.661e-6, -5.068e-5
-0.035, -7.659e-6, -5.078e-5
-0.034, -7.626e-6, -5.087e-5
-0.033, -7.620e-6, -5.097e-5
-0.032, -7.601e-6, -5.106e-5
-0.031, -7.590e-6, -5.116e-5
-0.030, -7.556e-6, -5.125e-5
-0.029, -7.550e-6, -5.135e-5
-0.028, -7.514e-6, -5.144e-5
-0.027, -7.513e-6, -5.153e-5
-0.026, -7.485e-6, -5.163e-5
-0.025, -7.479e-6, -5.172e-5
-0.024, -7.458e-6, -5.181e-5
-0.023, -7.453e-6, -5.191e-5
-0.022, -7.422e-6, -5.200e-5
-0.021, -7.416e-6, -5.209e-5
-0.020, -7.400e-6, -5.219e-5
-0.019, -7.391e-6, -5.228e-5
-0.018, -7.363e-6, -5.237e-5
-0.017, -7.365e-6, -5.246e-5
-0.016, -7.329e-6, -5.255e-5
-0.015, -7.325e-6, -5.264e-5
-0.014, -7.312e-6, -5.274e-5
-0.013, -7.308e-6, -5.283e-5
-0.012, -7.275e-6, -5.292e-5
-0.011, -7.271e-6, -5.301e-5
-0.010, -7.251e-6, -5.310e-5
-0.009, -7.253e-6, -5.319e-5
-0.008, -7.221e-6, -5.328e-5
-0.007, -7.219e-6, -5.337e-5
-0.006, -7.203e-6, -5.346e-5
-0.005, -7.194e-6, -5.355e-5
-0.004, -7.168e-6, -5.364e-5
-0.003, -7.170e-6, -5.373e-5
-0.002, -7.135e-6, -5.382e-5
-0.001, -7.137e-6, -5.391e-5
0.000, -7.119e-6, -5.400e-5
0.001, -7.116e-6, -5.409e-5
0.002, -7.090e-6, -5.418e-5
0.003, -7.079e-6, -5.426e-5
0.004, -7.067e-6, -5.435e-5
0.005, -7.069e-6, -5.444e-5
0.006, -7.032e-6, -5.453e-5
0.007, -7.030e-6, -5.462e-5
0.008, -7.022e-6, -5.470e-5
0.009, -7.016e-6, -5.479e-5
0.010, -6.993e-6, -5.488e-5
0.011, -6.980e-6, -5.497e-5
0.012, -6.963e-6, -5.505e-5
0.013, -6.969e-6, -5.514e-5
0.014, -6.931e-6, -5.523e-5
0.015, -6.932e-6, -5.531e-5
0.016, -6.918e-6, -5.540e-5
0.017, -6.916e-6, -5.549e-5
0.018, -6.887e-6, -5.557e-5
0.019, -6.881e-6, -5.566e-5
0.020, -6.868e-6, -5.574e-5
0.021, -6.871e-6, -5.583e-5
0.022, -6.836e-6, -5.592e-5
0.023, -6.835e-6, -5.600e-5
0.024, -6.825e-6, -5.609e-5
0.025, -6.822e-6, -5.617e-5
0.026, -6.796e-6, -5.626e-5
0.027, -6.788e-6, -5.634e-5
0.028, -6.773e-6, -5.643e-5
0.029, -6.776e-6, -5.651e-5
0.030, -6.741e-6, -5.660e-5
0.031, -6.741e-6, -5.668e-5
0.032, -6.728e-6, -5.676e-5
0.033, -6.726e-6, -5.685e-5
0.034, -6.703e-6, -5.693e-5
0.035, -6.691e-6, -5.702e-5
0.036, -6.680e-6, -5.710e-5
0.037, -6.681e-6, -5.718e-5
0.038, -6.653e-6, -5.727e-5
0.039, -6.652e-6, -5.735e-5
0.040, -6.634e-6, -5.743e-5
0.041, -6.632e-6, -5.751e-5
0.042, -6.620e-6, -5.760e-5
0.043, -6.604e-6, -5.768e-5
0.044, -6.587e-6, -5.776e-5
0.045, -6.585e-6, -5.784e-5
0.046, -6.561e-6, -5.793e-5
0.047, -6.568e-6, -5.801e-5
0.048, -6.539e-6, -5.809e-5
0.049, -6.537e-6, -5.817e-5
0.050, -6.527e-6, -5.825e-5
0.051, -6.520e-6, -5.834e-5
0.052, -6.494e-6, -5.842e-5
0.053, -6.490e-6, -5.850e-5
0.054, -6.478e-6, -5.858e-5
0.055, -6.478e-6, -5.866e-5
0.056, -6.450e-6, -5.874e-5
0.057, -6.443e-6, -5.882e-5
0.058, -6.436e-6, -5.890e-5
0.059, -6.433e-6, -5.898e-5
0.060, -6.408e-6, -5.906e-5
0.061, -6.402e-6, -5.914e-5
0.062, -6.386e-6, -5.922e-5
0.063, -6.386e-6, -5.930e-5
0.064, -6.360e-6, -5.938e-5
0.065, -6.352e-6, -5.946e-5
0.066, -6.341e-6, -5.954e-5
0.067, -6.338e-6, -5.962e-5
0.068, -6.319e-6, -5.970e-5
0.069, -6.312e-6, -5.978e-5
0.070, -6.292e-6, -5.986e-5
0.071, -6.291e-6, -5.993e-5
0.072, -6.275e-6, -6.001e-5
0.073, -6.261e-6, -6.009e-5
0.074, -6.248e-6, -6.017e-5
0.075, -6.242e-6, -6.025e-5
0.076, -6.228e-6, -6.032e-5
0.077, -6.222e-6, -6.040e-5
0.078, -6.192e-6, -6.048e-5
0.079, -6.195e-6, -6.056e-5
0.080, -6.168e-6, -6.063e-5
0.081, -6.169e-6, -6.071e-5
0.082, -6.145e-6, -6.079e-5
0.083, -6.145e-6, -6.086e-5
0.084, -6.118e-6, -6.094e-5
0.085, -6.124e-6, -6.102e-5
0.086, -6.094e-6, -6.109e-5
0.087, -6.096e-6, -6.117e-5
0.088, -6.070e-6, -6.125e-5
0.089, -6.067e-6, -6.132e-5
0.090, -6.047e-6, -6.140e-5
0.091, -6.046e-6, -6.147e-5
0.092, -6.018e-6, -6.155e-5
0.093, -6.019e-6, -6.162e-5
0.094, -5.993e-6, -6.170e-5
0.095, -5.997e-6, -6.177e-5
0.096, -5.962e-6, -6.185e-5
0.097, -5.959e-6, -6.192e-5
0.098, -5.946e-6, -6.200e-5
0.099, -5.943e-6, -6.207e-5
0.100, -5.908e-6, -6.214e-5
0.101, -5.904e-6, -6.222e-5
0.102, -5.880e-6, -6.229e-5
0.103, -5.881e-6, -6.237e-5
0.104, -5.851e-6, -6.244e-5
0.105, -5.849e-6, -6.251e-5
0.106, -5.819e-6, -6.258e-5
0.107, -5.807e-6, -6.266e-5
0.108, -5.788e-6, -6.273e-5
0.109, -5.787e-6, -6.280e-5
0.110, -5.753e-6, -6.287e-5
0.111, -5.753e-6, -6.295e-5
0.112, -5.715e-6, -6.302e-5
0.113, -5.708e-6, -6.309e-5
0.114, -5.687e-6, -6.316e-5
0.115, -5.672e-6, -6.323e-5
0.116, -5.652e-6, -6.330e-5
0.117, -5.650e-6, -6.337e-5
0.118, -5.607e-6, -6.344e-5
0.119, -5.605e-6, -6.351e-5
0.120, -5.564e-6, -6.358e-5
0.121, -5.559e-6, -6.365e-5
0.122, -5.530e-6, -6.372e-5
0.123, -5.512e-6, -6.379e-5
0.124, -5.485e-6, -6.386e-5
0.125, -5.468e-6, -6.393e-5
0.126, -5.444e-6, -6.399e-5
0.127, -5.429e-6, -6.406e-5
0.128, -5.390e-6, -6.413e-5
0.129, -5.375e-6, -6.420e-5
0.130, -5.349e-6, -6.426e-5
0.131, -5.321e-6, -6.433e-5
0.132, -5.293e-6, -6.440e-5
0.133, -5.271e-6, -6.446e-5
0.134, -5.236e-6, -6.453e-5
0.135, -5.220e-6, -6.459e-5
0.136, -5.175e-6, -6.466e-5
0.137, -5.163e-6, -6.472e-5
0.138, -5.122e-6, -6.479e-5
0.139, -5.099e-6, -6.485e-5
0.140, -5.065e-6, -6.491e-5
0.141, -5.031e-6, -6.498e-5
0.142, -4.987e-6, -6.504e-5
0.143, -4.971e-6, -6.510e-5
0.144, -4.923e-6, -6.516e-5
0.145, -4.893e-6, -6.522e-5
0.146, -4.855e-6, -6.528e-5
0.147, -4.820e-6, -6.534e-5
0.148, -4.775e-6, -6.540e-5
0.149, -4.736e-6, -6.546e-5
0.150, -4.690e-6, -6.552e-5
0.151, -4.664e-6, -6.558e-5
0.152, -4.599e-6, -6.564e-5
0.153, -4.568e-6, -6.569e-5
0.154, -4.512e-6, -6.575e-5
0.155, -4.471e-6, -6.581e-5
0.156, -4.398e-6, -6.586e-5
0.157, -4.360e-6, -6.592e-5
0.158, -4.294e-6, -6.597e-5
0.159, -4.254e-6, -6.602e-5
0.160, -4.186e-6, -6.608e-5
0.161, -4.140e-6, -6.613e-5
0.162, -4.079e-6, -6.618e-5
0.163, -4.020e-6, -6.623e-5
0.164, -3.954e-6, -6.628e-5
0.165, -3.897e-6, -6.633e-5
0.166, -3.816e-6, -6.637e-5
0.167, -3.764e-6, -6.642e-5
0.168, -3.684e-6, -6.647e-5
0.169, -3.623e-6, -6.651e-5
0.170, -3.541e-6, -6.656e-5
0.171, -3.465e-6, -6.660e-5
0.172, -3.384e-6, -6.664e-5
0.173, -3.311e-6, -6.668e-5
0.174, -3.218e-6, -6.672e-5
0.175, -3.146e-6, -6.676e-5
0.176, -3.039e-6, -6.680e-5
0.177, -2.962e-6, -6.684e-5
0.178, -2.855e-6, -6.687e-5
0.179, -2.766e-6, -6.691e-5
0.180, -2.662e-6, -6.694e-5
0.181, -2.566e-6, -6.697e-5
0.182, -2.454e-6, -6.700e-5
0.183, -2.358e-6, -6.703e-5
0.184, -2.236e-6, -6.706e-5
0.185, -2.134e-6, -6.709e-5
0.186, -2.008e-6, -6.711e-5
0.187, -1.889e-6, -6.714e-5
0.188, -1.773e-6, -6.716e-5
0.189, -1.644e-6, -6.718e-5
0.190, -1.505e-6, -6.720e-5
0.191, -1.386e-6, -6.722e-5
0.192, -1.221e-6, -6.723e-5
0.193, -1.088e-6, -6.725e-5
0.194, -9.386e-7, -6.726e-5
0.195, -7.872e-7, -6.727e-5
0.196, -6.332e-7, -6.727e-5
0.197, -4.803e-7, -6.728e-5
0.198, -3.171e-7, -6.728e-5
0.199, -1.627e-7, -6.729e-5
0.200, 2.920e-8, -6.729e-5
0.201, 1.900e-7, -6.728e-5
0.202, 3.955e-7, -6.728e-5
0.203, 5.649e-7, -6.727e-5
0.204, 7.535e-7, -6.726e-5
0.205, 9.242e-7, -6.725e-5
0.206, 1.133e-6, -6.724e-5
0.207, 1.313e-6, -6.722e-5
0.208, 1.548e-6, -6.720e-5
0.209, 1.738e-6, -6.718e-5
0.210, 1.975e-6, -6.715e-5
0.211, 2.184e-6, -6.713e-5
0.212, 2.414e-6, -6.710e-5
0.213, 2.631e-6, -6.706e-5
0.214, 2.882e-6, -6.703e-5
0.215, 3.091e-6, -6.699e-5
0.216, 3.368e-6, -6.695e-5
0.217, 3.581e-6, -6.690e-5
0.218, 3.851e-6, -6.685e-5
0.219, 4.099e-6, -6.680e-5
0.220, 4.357e-6, -6.675e-5
0.221, 4.614e-6, -6.669e-5
0.222, 4.903e-6, -6.663e-5
0.223, 5.155e-6, -6.657e-5
0.224, 5.455e-6, -6.650e-5
0.225, 5.711e-6, -6.643e-5
0.226, 6.020e-6, -6.635e-5
0.227, 6.311e-6, -6.627e-5
0.228, 6.591e-6, -6.619e-5
0.229, 6.878e-6, -6.610e-5
0.230, 7.191e-6, -6.601e-5
0.231, 7.471e-6, -6.592e-5
0.232, 7.813e-6, -6.582e-5
0.233, 8.102e-6, -6.572e-5
0.234, 8.435e-6, -6.562e-5
0.235, 8.752e-6, -6.551e-5
0.236, 9.076e-6, -6.539e-5
0.237, 9.400e-6, -6.528e-5
0.238, 9.747e-6, -6.515e-5
0.239, 1.005e-5, -6.503e-5
0.240, 1.041e-5, -6.490e-5
0.241, 1.071e-5, -6.476e-5
0.242, 1.106e-5, -6.463e-5
0.243, 1.141e-5, -6.448e-5
0.244, 1.174e-5, -6.434e-5
0.245, 1.208e-5, -6.419e-5
0.246, 1.243e-5, -6.403e-5
0.247, 1.276e-5, -6.387e-5
0.248, 1.314e-5, -6.371e-5
0.249, 1.346e-5, -6.354e-5
0.250, 1.382e-5, -6.337e-5
0.251, 1.415e-5, -6.319e-5
0.252, 1.450e-5, -6.301e-5
0.253, 1.485e-5, -6.282e-5
0.254, 1.520e-5, -6.263e-5
0.255, 1.553e-5, -6.244e-5
0.256, 1.590e-5, -6.224e-5
0.257, 1.622e-5, -6.204e-5
0.258, 1.657e-5, -6.183e-5
0.259, 1.691e-5, -6.162e-5
0.260, 1.723e-5, -6.140e-5
0.261, 1.758e-5, -6.118e-5
0.262, 1.792e-5, -6.096e-5
0.263, 1.821e-5, -6.073e-5
0.264, 1.856e-5, -6.050e-5
0.265, 1.886e-5, -6.026e-5
0.266, 1.919e-5, -6.002e-5
0.267, 1.948e-5, -5.978e-5
0.268, 1.978e-5, -5.953e-5
0.269, 2.009e-5, -5.928e-5
0.270, 2.039e-5, -5.903e-5
0.271, 2.067e-5, -5.877e-5
0.272, 2.099e-5, -5.851e-5
0.273, 2.124e-5, -5.824e-5
0.274, 2.153e-5, -5.797e-5
0.275, 2.180e-5, -5.770e-5
0.276, 2.206e-5, -5.742e-5
0.277, 2.231e-5, -5.714e-5
0.278, 2.256e-5, -5.686e-5
0.279, 2.278e-5, -5.658e-5
0.280, 2.305e-5, -5.629e-5
0.281, 2.323e-5, -5.600e-5
0.282, 2.347e-5, -5.570e-5
0.283, 2.369e-5, -5.541e-5
0.284, 2.389e-5, -5.511e-5
0.285, 2.409e-5, -5.481e-5
0.286, 2.428e-5, -5.451e-5
0.287, 2.444e-5, -5.420e-5
0.288, 2.463e-5, -5.389e-5
0.289, 2.477e-5, -5.358e-5
0.290, 2.494e-5, -5.327e-5
0.291, 2.508e-5, -5.296e-5
0.292, 2.523e-5, -5.264e-5
0.293, 2.535e-5, -5.232e-5
0.294, 2.548e-5, -5.201e-5
0.295, 2.557e-5, -5.169e-5
