Mar. 30, 2023   16:55:55
Cyclic Voltammetry
File: 10mmol20mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = 0
Init P/N = N
Scan Rate (V/s) = 0.02
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 2e-5

Segment 1:

Segment 2:
Ep = 0.301V
ip = 3.197e-5A
Ah = 1.102e-4C

Segment 3:
Ep = 0.215V
ip = -3.045e-5A
Ah = -1.073e-4C

Segment 4:

Potential/V, Current/A, Charge/C
0.040, -9.883e-6, -1.596e-4
0.039, -9.858e-6, -1.601e-4
0.038, -9.836e-6, -1.605e-4
0.037, -9.813e-6, -1.610e-4
0.036, -9.788e-6, -1.615e-4
0.035, -9.765e-6, -1.620e-4
0.034, -9.744e-6, -1.625e-4
0.033, -9.721e-6, -1.630e-4
0.032, -9.698e-6, -1.635e-4
0.031, -9.674e-6, -1.640e-4
0.030, -9.652e-6, -1.644e-4
0.029, -9.629e-6, -1.649e-4
0.028, -9.607e-6, -1.654e-4
0.027, -9.584e-6, -1.659e-4
0.026, -9.562e-6, -1.664e-4
0.025, -9.543e-6, -1.668e-4
0.024, -9.523e-6, -1.673e-4
0.023, -9.500e-6, -1.678e-4
0.022, -9.478e-6, -1.683e-4
0.021, -9.459e-6, -1.687e-4
0.020, -9.440e-6, -1.692e-4
0.019, -9.418e-6, -1.697e-4
0.018, -9.398e-6, -1.701e-4
0.017, -9.378e-6, -1.706e-4
0.016, -9.360e-6, -1.711e-4
0.015, -9.341e-6, -1.716e-4
0.014, -9.321e-6, -1.720e-4
0.013, -9.300e-6, -1.725e-4
0.012, -9.280e-6, -1.729e-4
0.011, -9.259e-6, -1.734e-4
0.010, -9.239e-6, -1.739e-4
0.009, -9.221e-6, -1.743e-4
0.008, -9.201e-6, -1.748e-4
0.007, -9.183e-6, -1.753e-4
0.006, -9.165e-6, -1.757e-4
0.005, -9.148e-6, -1.762e-4
0.004, -9.131e-6, -1.766e-4
0.003, -9.111e-6, -1.771e-4
0.002, -9.093e-6, -1.775e-4
0.001, -9.076e-6, -1.780e-4
-0.000, -9.037e-6, -1.784e-4

Segment 2:
0.001, -8.988e-6, -1.789e-4
0.002, -8.959e-6, -1.793e-4
0.003, -8.932e-6, -1.798e-4
0.004, -8.904e-6, -1.802e-4
0.005, -8.873e-6, -1.807e-4
0.006, -8.845e-6, -1.811e-4
0.007, -8.819e-6, -1.816e-4
0.008, -8.796e-6, -1.820e-4
0.009, -8.775e-6, -1.824e-4
0.010, -8.755e-6, -1.829e-4
0.011, -8.735e-6, -1.833e-4
0.012, -8.712e-6, -1.837e-4
0.013, -8.691e-6, -1.842e-4
0.014, -8.672e-6, -1.846e-4
0.015, -8.654e-6, -1.850e-4
0.016, -8.636e-6, -1.855e-4
0.017, -8.617e-6, -1.859e-4
0.018, -8.599e-6, -1.863e-4
0.019, -8.581e-6, -1.868e-4
0.020, -8.563e-6, -1.872e-4
0.021, -8.544e-6, -1.876e-4
0.022, -8.524e-6, -1.880e-4
0.023, -8.505e-6, -1.885e-4
0.024, -8.487e-6, -1.889e-4
0.025, -8.470e-6, -1.893e-4
0.026, -8.451e-6, -1.897e-4
0.027, -8.432e-6, -1.902e-4
0.028, -8.414e-6, -1.906e-4
0.029, -8.398e-6, -1.910e-4
0.030, -8.381e-6, -1.914e-4
0.031, -8.363e-6, -1.918e-4
0.032, -8.346e-6, -1.923e-4
0.033, -8.329e-6, -1.927e-4
0.034, -8.314e-6, -1.931e-4
0.035, -8.296e-6, -1.935e-4
0.036, -8.283e-6, -1.939e-4
0.037, -8.267e-6, -1.943e-4
0.038, -8.250e-6, -1.947e-4
0.039, -8.234e-6, -1.952e-4
0.040, -8.218e-6, -1.956e-4
0.041, -8.205e-6, -1.960e-4
0.042, -8.189e-6, -1.964e-4
0.043, -8.175e-6, -1.968e-4
0.044, -8.161e-6, -1.972e-4
0.045, -8.144e-6, -1.976e-4
0.046, -8.125e-6, -1.980e-4
0.047, -8.109e-6, -1.984e-4
0.048, -8.094e-6, -1.988e-4
0.049, -8.077e-6, -1.992e-4
0.050, -8.061e-6, -1.996e-4
0.051, -8.045e-6, -2.000e-4
0.052, -8.030e-6, -2.004e-4
0.053, -8.014e-6, -2.008e-4
0.054, -8.000e-6, -2.012e-4
0.055, -7.987e-6, -2.016e-4
0.056, -7.971e-6, -2.020e-4
0.057, -7.956e-6, -2.024e-4
0.058, -7.940e-6, -2.028e-4
0.059, -7.925e-6, -2.032e-4
0.060, -7.910e-6, -2.036e-4
0.061, -7.896e-6, -2.040e-4
0.062, -7.882e-6, -2.044e-4
0.063, -7.866e-6, -2.048e-4
0.064, -7.852e-6, -2.052e-4
0.065, -7.836e-6, -2.056e-4
0.066, -7.823e-6, -2.060e-4
0.067, -7.809e-6, -2.064e-4
0.068, -7.796e-6, -2.068e-4
0.069, -7.783e-6, -2.072e-4
0.070, -7.767e-6, -2.075e-4
0.071, -7.750e-6, -2.079e-4
0.072, -7.735e-6, -2.083e-4
0.073, -7.717e-6, -2.087e-4
0.074, -7.703e-6, -2.091e-4
0.075, -7.687e-6, -2.095e-4
0.076, -7.670e-6, -2.099e-4
0.077, -7.655e-6, -2.102e-4
0.078, -7.639e-6, -2.106e-4
0.079, -7.623e-6, -2.110e-4
0.080, -7.608e-6, -2.114e-4
0.081, -7.592e-6, -2.118e-4
0.082, -7.576e-6, -2.121e-4
0.083, -7.562e-6, -2.125e-4
0.084, -7.546e-6, -2.129e-4
0.085, -7.529e-6, -2.133e-4
0.086, -7.514e-6, -2.136e-4
0.087, -7.499e-6, -2.140e-4
0.088, -7.483e-6, -2.144e-4
0.089, -7.468e-6, -2.148e-4
0.090, -7.453e-6, -2.151e-4
0.091, -7.437e-6, -2.155e-4
0.092, -7.420e-6, -2.159e-4
0.093, -7.405e-6, -2.163e-4
0.094, -7.390e-6, -2.166e-4
0.095, -7.374e-6, -2.170e-4
0.096, -7.357e-6, -2.174e-4
0.097, -7.337e-6, -2.177e-4
0.098, -7.319e-6, -2.181e-4
0.099, -7.302e-6, -2.185e-4
0.100, -7.283e-6, -2.188e-4
0.101, -7.265e-6, -2.192e-4
0.102, -7.245e-6, -2.195e-4
0.103, -7.227e-6, -2.199e-4
0.104, -7.211e-6, -2.203e-4
0.105, -7.193e-6, -2.206e-4
0.106, -7.174e-6, -2.210e-4
0.107, -7.154e-6, -2.213e-4
0.108, -7.134e-6, -2.217e-4
0.109, -7.114e-6, -2.221e-4
0.110, -7.097e-6, -2.224e-4
0.111, -7.077e-6, -2.228e-4
0.112, -7.056e-6, -2.231e-4
0.113, -7.035e-6, -2.235e-4
0.114, -7.016e-6, -2.238e-4
0.115, -6.995e-6, -2.242e-4
0.116, -6.971e-6, -2.245e-4
0.117, -6.947e-6, -2.249e-4
0.118, -6.923e-6, -2.252e-4
0.119, -6.901e-6, -2.256e-4
0.120, -6.879e-6, -2.259e-4
0.121, -6.852e-6, -2.262e-4
0.122, -6.829e-6, -2.266e-4
0.123, -6.805e-6, -2.269e-4
0.124, -6.780e-6, -2.273e-4
0.125, -6.752e-6, -2.276e-4
0.126, -6.727e-6, -2.279e-4
0.127, -6.700e-6, -2.283e-4
0.128, -6.673e-6, -2.286e-4
0.129, -6.645e-6, -2.289e-4
0.130, -6.618e-6, -2.293e-4
0.131, -6.589e-6, -2.296e-4
0.132, -6.556e-6, -2.299e-4
0.133, -6.525e-6, -2.303e-4
0.134, -6.491e-6, -2.306e-4
0.135, -6.457e-6, -2.309e-4
0.136, -6.426e-6, -2.312e-4
0.137, -6.390e-6, -2.315e-4
0.138, -6.355e-6, -2.319e-4
0.139, -6.320e-6, -2.322e-4
0.140, -6.284e-6, -2.325e-4
0.141, -6.248e-6, -2.328e-4
0.142, -6.211e-6, -2.331e-4
0.143, -6.167e-6, -2.334e-4
0.144, -6.123e-6, -2.337e-4
0.145, -6.078e-6, -2.340e-4
0.146, -6.034e-6, -2.343e-4
0.147, -5.990e-6, -2.346e-4
0.148, -5.944e-6, -2.349e-4
0.149, -5.899e-6, -2.352e-4
0.150, -5.852e-6, -2.355e-4
0.151, -5.803e-6, -2.358e-4
0.152, -5.744e-6, -2.361e-4
0.153, -5.689e-6, -2.364e-4
0.154, -5.634e-6, -2.367e-4
0.155, -5.577e-6, -2.369e-4
0.156, -5.519e-6, -2.372e-4
0.157, -5.462e-6, -2.375e-4
0.158, -5.399e-6, -2.378e-4
0.159, -5.335e-6, -2.380e-4
0.160, -5.268e-6, -2.383e-4
0.161, -5.200e-6, -2.386e-4
0.162, -5.134e-6, -2.388e-4
0.163, -5.064e-6, -2.391e-4
0.164, -4.994e-6, -2.393e-4
0.165, -4.914e-6, -2.396e-4
0.166, -4.837e-6, -2.398e-4
0.167, -4.760e-6, -2.400e-4
0.168, -4.682e-6, -2.403e-4
0.169, -4.591e-6, -2.405e-4
0.170, -4.499e-6, -2.407e-4
0.171, -4.411e-6, -2.409e-4
0.172, -4.321e-6, -2.412e-4
0.173, -4.225e-6, -2.414e-4
0.174, -4.120e-6, -2.416e-4
0.175, -4.024e-6, -2.418e-4
0.176, -3.919e-6, -2.420e-4
0.177, -3.815e-6, -2.422e-4
0.178, -3.701e-6, -2.424e-4
0.179, -3.589e-6, -2.425e-4
0.180, -3.476e-6, -2.427e-4
0.181, -3.351e-6, -2.429e-4
0.182, -3.226e-6, -2.430e-4
0.183, -3.100e-6, -2.432e-4
0.184, -2.962e-6, -2.433e-4
0.185, -2.830e-6, -2.435e-4
0.186, -2.689e-6, -2.436e-4
0.187, -2.522e-6, -2.437e-4
0.188, -2.377e-6, -2.439e-4
0.189, -2.222e-6, -2.440e-4
0.190, -2.071e-6, -2.441e-4
0.191, -1.914e-6, -2.442e-4
0.192, -1.744e-6, -2.443e-4
0.193, -1.582e-6, -2.443e-4
0.194, -1.409e-6, -2.444e-4
0.195, -1.228e-6, -2.445e-4
0.196, -1.047e-6, -2.445e-4
0.197, -8.615e-7, -2.446e-4
0.198, -6.698e-7, -2.446e-4
0.199, -4.698e-7, -2.446e-4
0.200, -2.649e-7, -2.446e-4
0.201, -6.579e-8, -2.446e-4
0.202, 1.744e-7, -2.446e-4
0.203, 3.934e-7, -2.446e-4
0.204, 6.247e-7, -2.446e-4
0.205, 8.284e-7, -2.445e-4
0.206, 1.063e-6, -2.445e-4
0.207, 1.296e-6, -2.444e-4
0.208, 1.552e-6, -2.443e-4
0.209, 1.793e-6, -2.442e-4
0.210, 2.053e-6, -2.441e-4
0.211, 2.315e-6, -2.440e-4
0.212, 2.579e-6, -2.439e-4
0.213, 2.839e-6, -2.438e-4
0.214, 3.117e-6, -2.436e-4
0.215, 3.394e-6, -2.434e-4
0.216, 3.706e-6, -2.432e-4
0.217, 3.995e-6, -2.430e-4
0.218, 4.283e-6, -2.428e-4
0.219, 4.588e-6, -2.426e-4
0.220, 4.900e-6, -2.424e-4
0.221, 5.203e-6, -2.421e-4
0.222, 5.513e-6, -2.418e-4
0.223, 5.837e-6, -2.415e-4
0.224, 6.154e-6, -2.412e-4
0.225, 6.494e-6, -2.409e-4
0.226, 6.831e-6, -2.406e-4
0.227, 7.172e-6, -2.402e-4
0.228, 7.511e-6, -2.398e-4
0.229, 7.848e-6, -2.394e-4
0.230, 8.212e-6, -2.390e-4
0.231, 8.566e-6, -2.386e-4
0.232, 8.914e-6, -2.381e-4
0.233, 9.281e-6, -2.377e-4
0.234, 9.646e-6, -2.372e-4
0.235, 1.003e-5, -2.367e-4
0.236, 1.041e-5, -2.362e-4
0.237, 1.078e-5, -2.356e-4
0.238, 1.116e-5, -2.351e-4
0.239, 1.153e-5, -2.345e-4
0.240, 1.192e-5, -2.339e-4
0.241, 1.230e-5, -2.333e-4
0.242, 1.268e-5, -2.327e-4
0.243, 1.305e-5, -2.320e-4
0.244, 1.345e-5, -2.313e-4
0.245, 1.383e-5, -2.306e-4
0.246, 1.422e-5, -2.299e-4
0.247, 1.461e-5, -2.292e-4
0.248, 1.499e-5, -2.285e-4
0.249, 1.538e-5, -2.277e-4
0.250, 1.576e-5, -2.269e-4
0.251, 1.616e-5, -2.261e-4
0.252, 1.654e-5, -2.253e-4
0.253, 1.691e-5, -2.244e-4
0.254, 1.730e-5, -2.235e-4
0.255, 1.768e-5, -2.227e-4
0.256, 1.807e-5, -2.218e-4
0.257, 1.843e-5, -2.208e-4
0.258, 1.880e-5, -2.199e-4
0.259, 1.917e-5, -2.189e-4
0.260, 1.954e-5, -2.180e-4
0.261, 1.988e-5, -2.170e-4
0.262, 2.024e-5, -2.160e-4
0.263, 2.060e-5, -2.149e-4
0.264, 2.091e-5, -2.139e-4
0.265, 2.126e-5, -2.128e-4
0.266, 2.157e-5, -2.117e-4
0.267, 2.189e-5, -2.106e-4
0.268, 2.222e-5, -2.095e-4
0.269, 2.255e-5, -2.084e-4
0.270, 2.285e-5, -2.073e-4
0.271, 2.314e-5, -2.061e-4
0.272, 2.343e-5, -2.049e-4
0.273, 2.371e-5, -2.038e-4
0.274, 2.398e-5, -2.026e-4
0.275, 2.424e-5, -2.013e-4
0.276, 2.449e-5, -2.001e-4
0.277, 2.473e-5, -1.989e-4
0.278, 2.497e-5, -1.976e-4
0.279, 2.521e-5, -1.964e-4
0.280, 2.543e-5, -1.951e-4
0.281, 2.563e-5, -1.938e-4
0.282, 2.582e-5, -1.925e-4
0.283, 2.602e-5, -1.912e-4
0.284, 2.620e-5, -1.899e-4
0.285, 2.637e-5, -1.886e-4
0.286, 2.652e-5, -1.873e-4
0.287, 2.666e-5, -1.859e-4
0.288, 2.681e-5, -1.846e-4
0.289, 2.693e-5, -1.833e-4
0.290, 2.705e-5, -1.819e-4
0.291, 2.715e-5, -1.805e-4
0.292, 2.725e-5, -1.792e-4
0.293, 2.734e-5, -1.778e-4
0.294, 2.742e-5, -1.764e-4
0.295, 2.748e-5, -1.751e-4
0.296, 2.755e-5, -1.737e-4
0.297, 2.760e-5, -1.723e-4
0.298, 2.763e-5, -1.709e-4
0.299, 2.766e-5, -1.695e-4
0.300, 2.768e-5, -1.682e-4
0.301, 2.770e-5, -1.668e-4
0.302, 2.769e-5, -1.654e-4
0.303, 2.768e-5, -1.640e-4
0.304, 2.768e-5, -1.626e-4
0.305, 2.766e-5, -1.612e-4
0.306, 2.762e-5, -1.599e-4
0.307, 2.761e-5, -1.585e-4
0.308, 2.756e-5, -1.571e-4
0.309, 2.750e-5, -1.557e-4
0.310, 2.744e-5, -1.544e-4
0.311, 2.738e-5, -1.530e-4
0.312, 2.730e-5, -1.516e-4
0.313, 2.723e-5, -1.503e-4
0.314, 2.714e-5, -1.489e-4
0.315, 2.706e-5, -1.475e-4
0.316, 2.696e-5, -1.462e-4
0.317, 2.686e-5, -1.449e-4
0.318, 2.676e-5, -1.435e-4
0.319, 2.666e-5, -1.422e-4
0.320, 2.654e-5, -1.409e-4
0.321, 2.643e-5, -1.395e-4
0.322, 2.630e-5, -1.382e-4
0.323, 2.618e-5, -1.369e-4
0.324, 2.606e-5, -1.356e-4
0.325, 2.593e-5, -1.343e-4
0.326, 2.580e-5, -1.330e-4
0.327, 2.567e-5, -1.317e-4
0.328, 2.553e-5, -1.305e-4
0.329, 2.539e-5, -1.292e-4
0.330, 2.525e-5, -1.279e-4
0.331, 2.511e-5, -1.267e-4
0.332, 2.495e-5, -1.254e-4
0.333, 2.481e-5, -1.242e-4
0.334, 2.467e-5, -1.230e-4
0.335, 2.452e-5, -1.217e-4
0.336, 2.439e-5, -1.205e-4
0.337, 2.424e-5, -1.193e-4
0.338, 2.409e-5, -1.181e-4
0.339, 2.394e-5, -1.169e-4
0.340, 2.380e-5, -1.157e-4
0.341, 2.365e-5, -1.145e-4
0.342, 2.350e-5, -1.133e-4
0.343, 2.336e-5, -1.122e-4
0.344, 2.321e-5, -1.110e-4
0.345, 2.307e-5, -1.099e-4
0.346, 2.292e-5, -1.087e-4
0.347, 2.278e-5, -1.076e-4
0.348, 2.263e-5, -1.064e-4
0.349, 2.249e-5, -1.053e-4
0.350, 2.234e-5, -1.042e-4
0.351, 2.219e-5, -1.031e-4
0.352, 2.204e-5, -1.020e-4
0.353, 2.190e-5, -1.009e-4
0.354, 2.176e-5, -9.981e-5
0.355, 2.163e-5, -9.873e-5
0.356, 2.149e-5, -9.766e-5
0.357, 2.135e-5, -9.659e-5
0.358, 2.122e-5, -9.553e-5
0.359, 2.109e-5, -9.447e-5
0.360, 2.096e-5, -9.343e-5
0.361, 2.083e-5, -9.239e-5
0.362, 2.070e-5, -9.135e-5
0.363, 2.057e-5, -9.032e-5
0.364, 2.045e-5, -8.930e-5
0.365, 2.032e-5, -8.828e-5
0.366, 2.020e-5, -8.727e-5
0.367, 2.007e-5, -8.627e-5
0.368, 1.995e-5, -8.527e-5
0.369, 1.983e-5, -8.428e-5
0.370, 1.971e-5, -8.329e-5
0.371, 1.960e-5, -8.231e-5
0.372, 1.948e-5, -8.134e-5
0.373, 1.937e-5, -8.037e-5
0.374, 1.925e-5, -7.941e-5
0.375, 1.914e-5, -7.845e-5
0.376, 1.903e-5, -7.750e-5
0.377, 1.892e-5, -7.655e-5
0.378, 1.881e-5, -7.561e-5
0.379, 1.870e-5, -7.468e-5
0.380, 1.859e-5, -7.375e-5
0.381, 1.849e-5, -7.283e-5
0.382, 1.839e-5, -7.191e-5
0.383, 1.829e-5, -7.099e-5
0.384, 1.819e-5, -7.008e-5
0.385, 1.809e-5, -6.918e-5
0.386, 1.799e-5, -6.828e-5
0.387, 1.789e-5, -6.738e-5
0.388, 1.780e-5, -6.649e-5
0.389, 1.770e-5, -6.561e-5
0.390, 1.761e-5, -6.473e-5
0.391, 1.752e-5, -6.385e-5
0.392, 1.743e-5, -6.298e-5
0.393, 1.734e-5, -6.211e-5
0.394, 1.725e-5, -6.125e-5
0.395, 1.716e-5, -6.039e-5
0.396, 1.708e-5, -5.954e-5
0.397, 1.700e-5, -5.869e-5
0.398, 1.691e-5, -5.784e-5
0.399, 1.683e-5, -5.700e-5
0.400, 1.674e-5, -5.616e-5
