Mar. 30, 2023   16:59:32
Cyclic Voltammetry
File: 10mmol120mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = 0
Init P/N = N
Scan Rate (V/s) = 0.12
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-5

Segment 1:

Segment 2:
Ep = 0.316V
ip = 6.872e-5A
Ah = 4.510e-5C

Segment 3:
Ep = 0.201V
ip = -6.528e-5A
Ah = -4.344e-5C

Segment 4:
Ep = 0.314V
ip = 6.777e-5A
Ah = 4.335e-5C

Potential/V, Current/A, Charge/C
0.041, -2.453e-5, -6.407e-5
0.040, -2.439e-5, -6.427e-5
0.039, -2.439e-5, -6.447e-5
0.038, -2.427e-5, -6.468e-5
0.037, -2.425e-5, -6.488e-5
0.036, -2.413e-5, -6.508e-5
0.035, -2.411e-5, -6.528e-5
0.034, -2.399e-5, -6.548e-5
0.033, -2.396e-5, -6.568e-5
0.032, -2.388e-5, -6.588e-5
0.031, -2.386e-5, -6.608e-5
0.030, -2.373e-5, -6.628e-5
0.029, -2.371e-5, -6.647e-5
0.028, -2.362e-5, -6.667e-5
0.027, -2.361e-5, -6.687e-5
0.026, -2.348e-5, -6.706e-5
0.025, -2.345e-5, -6.726e-5
0.024, -2.338e-5, -6.745e-5
0.023, -2.336e-5, -6.765e-5
0.022, -2.323e-5, -6.784e-5
0.021, -2.322e-5, -6.803e-5
0.020, -2.311e-5, -6.823e-5
0.019, -2.312e-5, -6.842e-5
0.018, -2.297e-5, -6.861e-5
0.017, -2.299e-5, -6.880e-5
0.016, -2.288e-5, -6.899e-5
0.015, -2.289e-5, -6.918e-5
0.014, -2.275e-5, -6.937e-5
0.013, -2.277e-5, -6.956e-5
0.012, -2.266e-5, -6.975e-5
0.011, -2.266e-5, -6.994e-5
0.010, -2.255e-5, -7.013e-5
0.009, -2.254e-5, -7.032e-5
0.008, -2.244e-5, -7.050e-5
0.007, -2.244e-5, -7.069e-5
0.006, -2.234e-5, -7.088e-5
0.005, -2.235e-5, -7.106e-5
0.004, -2.218e-5, -7.125e-5
0.003, -2.222e-5, -7.143e-5
0.002, -2.205e-5, -7.162e-5
0.001, -2.208e-5, -7.180e-5
-0.000, -2.185e-5, -7.198e-5

Segment 2:
0.001, -2.171e-5, -7.216e-5
0.002, -2.154e-5, -7.234e-5
0.003, -2.151e-5, -7.252e-5
0.004, -2.141e-5, -7.270e-5
0.005, -2.138e-5, -7.288e-5
0.006, -2.122e-5, -7.306e-5
0.007, -2.123e-5, -7.323e-5
0.008, -2.108e-5, -7.341e-5
0.009, -2.111e-5, -7.358e-5
0.010, -2.096e-5, -7.376e-5
0.011, -2.097e-5, -7.393e-5
0.012, -2.084e-5, -7.411e-5
0.013, -2.084e-5, -7.428e-5
0.014, -2.072e-5, -7.445e-5
0.015, -2.071e-5, -7.463e-5
0.016, -2.060e-5, -7.480e-5
0.017, -2.061e-5, -7.497e-5
0.018, -2.048e-5, -7.514e-5
0.019, -2.049e-5, -7.531e-5
0.020, -2.039e-5, -7.548e-5
0.021, -2.041e-5, -7.565e-5
0.022, -2.026e-5, -7.582e-5
0.023, -2.028e-5, -7.599e-5
0.024, -2.016e-5, -7.616e-5
0.025, -2.017e-5, -7.632e-5
0.026, -2.004e-5, -7.649e-5
0.027, -2.004e-5, -7.666e-5
0.028, -1.996e-5, -7.683e-5
0.029, -1.996e-5, -7.699e-5
0.030, -1.984e-5, -7.716e-5
0.031, -1.986e-5, -7.732e-5
0.032, -1.974e-5, -7.749e-5
0.033, -1.975e-5, -7.765e-5
0.034, -1.965e-5, -7.782e-5
0.035, -1.967e-5, -7.798e-5
0.036, -1.954e-5, -7.814e-5
0.037, -1.954e-5, -7.830e-5
0.038, -1.948e-5, -7.847e-5
0.039, -1.947e-5, -7.863e-5
0.040, -1.939e-5, -7.879e-5
0.041, -1.938e-5, -7.895e-5
0.042, -1.926e-5, -7.911e-5
0.043, -1.927e-5, -7.927e-5
0.044, -1.915e-5, -7.943e-5
0.045, -1.919e-5, -7.959e-5
0.046, -1.904e-5, -7.975e-5
0.047, -1.908e-5, -7.991e-5
0.048, -1.898e-5, -8.007e-5
0.049, -1.899e-5, -8.023e-5
0.050, -1.888e-5, -8.038e-5
0.051, -1.889e-5, -8.054e-5
0.052, -1.878e-5, -8.070e-5
0.053, -1.880e-5, -8.086e-5
0.054, -1.871e-5, -8.101e-5
0.055, -1.873e-5, -8.117e-5
0.056, -1.861e-5, -8.132e-5
0.057, -1.864e-5, -8.148e-5
0.058, -1.852e-5, -8.163e-5
0.059, -1.853e-5, -8.179e-5
0.060, -1.846e-5, -8.194e-5
0.061, -1.847e-5, -8.209e-5
0.062, -1.835e-5, -8.225e-5
0.063, -1.836e-5, -8.240e-5
0.064, -1.826e-5, -8.255e-5
0.065, -1.828e-5, -8.270e-5
0.066, -1.817e-5, -8.286e-5
0.067, -1.820e-5, -8.301e-5
0.068, -1.806e-5, -8.316e-5
0.069, -1.809e-5, -8.331e-5
0.070, -1.800e-5, -8.346e-5
0.071, -1.801e-5, -8.361e-5
0.072, -1.792e-5, -8.376e-5
0.073, -1.792e-5, -8.391e-5
0.074, -1.782e-5, -8.406e-5
0.075, -1.781e-5, -8.420e-5
0.076, -1.775e-5, -8.435e-5
0.077, -1.775e-5, -8.450e-5
0.078, -1.764e-5, -8.465e-5
0.079, -1.766e-5, -8.479e-5
0.080, -1.756e-5, -8.494e-5
0.081, -1.756e-5, -8.509e-5
0.082, -1.750e-5, -8.523e-5
0.083, -1.749e-5, -8.538e-5
0.084, -1.740e-5, -8.552e-5
0.085, -1.738e-5, -8.567e-5
0.086, -1.729e-5, -8.581e-5
0.087, -1.729e-5, -8.596e-5
0.088, -1.720e-5, -8.610e-5
0.089, -1.722e-5, -8.624e-5
0.090, -1.709e-5, -8.639e-5
0.091, -1.710e-5, -8.653e-5
0.092, -1.702e-5, -8.667e-5
0.093, -1.703e-5, -8.681e-5
0.094, -1.691e-5, -8.695e-5
0.095, -1.693e-5, -8.709e-5
0.096, -1.682e-5, -8.723e-5
0.097, -1.682e-5, -8.737e-5
0.098, -1.675e-5, -8.751e-5
0.099, -1.674e-5, -8.765e-5
0.100, -1.664e-5, -8.779e-5
0.101, -1.663e-5, -8.793e-5
0.102, -1.655e-5, -8.807e-5
0.103, -1.655e-5, -8.821e-5
0.104, -1.644e-5, -8.834e-5
0.105, -1.645e-5, -8.848e-5
0.106, -1.633e-5, -8.862e-5
0.107, -1.633e-5, -8.875e-5
0.108, -1.623e-5, -8.889e-5
0.109, -1.621e-5, -8.902e-5
0.110, -1.611e-5, -8.916e-5
0.111, -1.609e-5, -8.929e-5
0.112, -1.603e-5, -8.943e-5
0.113, -1.600e-5, -8.956e-5
0.114, -1.588e-5, -8.969e-5
0.115, -1.587e-5, -8.982e-5
0.116, -1.578e-5, -8.995e-5
0.117, -1.578e-5, -9.009e-5
0.118, -1.565e-5, -9.022e-5
0.119, -1.562e-5, -9.035e-5
0.120, -1.557e-5, -9.048e-5
0.121, -1.553e-5, -9.061e-5
0.122, -1.540e-5, -9.073e-5
0.123, -1.538e-5, -9.086e-5
0.124, -1.525e-5, -9.099e-5
0.125, -1.526e-5, -9.112e-5
0.126, -1.509e-5, -9.124e-5
0.127, -1.511e-5, -9.137e-5
0.128, -1.495e-5, -9.149e-5
0.129, -1.497e-5, -9.162e-5
0.130, -1.483e-5, -9.174e-5
0.131, -1.482e-5, -9.186e-5
0.132, -1.467e-5, -9.199e-5
0.133, -1.464e-5, -9.211e-5
0.134, -1.453e-5, -9.223e-5
0.135, -1.449e-5, -9.235e-5
0.136, -1.432e-5, -9.247e-5
0.137, -1.431e-5, -9.259e-5
0.138, -1.413e-5, -9.271e-5
0.139, -1.413e-5, -9.283e-5
0.140, -1.395e-5, -9.294e-5
0.141, -1.393e-5, -9.306e-5
0.142, -1.376e-5, -9.317e-5
0.143, -1.372e-5, -9.329e-5
0.144, -1.360e-5, -9.340e-5
0.145, -1.353e-5, -9.351e-5
0.146, -1.336e-5, -9.362e-5
0.147, -1.331e-5, -9.373e-5
0.148, -1.314e-5, -9.384e-5
0.149, -1.309e-5, -9.395e-5
0.150, -1.289e-5, -9.406e-5
0.151, -1.286e-5, -9.417e-5
0.152, -1.266e-5, -9.427e-5
0.153, -1.262e-5, -9.438e-5
0.154, -1.239e-5, -9.448e-5
0.155, -1.232e-5, -9.458e-5
0.156, -1.215e-5, -9.469e-5
0.157, -1.203e-5, -9.479e-5
0.158, -1.186e-5, -9.488e-5
0.159, -1.174e-5, -9.498e-5
0.160, -1.157e-5, -9.508e-5
0.161, -1.146e-5, -9.517e-5
0.162, -1.121e-5, -9.527e-5
0.163, -1.114e-5, -9.536e-5
0.164, -1.089e-5, -9.545e-5
0.165, -1.079e-5, -9.554e-5
0.166, -1.055e-5, -9.563e-5
0.167, -1.042e-5, -9.572e-5
0.168, -1.020e-5, -9.580e-5
0.169, -1.002e-5, -9.588e-5
0.170, -9.804e-6, -9.597e-5
0.171, -9.643e-6, -9.605e-5
0.172, -9.386e-6, -9.612e-5
0.173, -9.229e-6, -9.620e-5
0.174, -8.944e-6, -9.628e-5
0.175, -8.789e-6, -9.635e-5
0.176, -8.492e-6, -9.642e-5
0.177, -8.305e-6, -9.649e-5
0.178, -8.029e-6, -9.656e-5
0.179, -7.795e-6, -9.662e-5
0.180, -7.526e-6, -9.668e-5
0.181, -7.295e-6, -9.675e-5
0.182, -7.001e-6, -9.680e-5
0.183, -6.762e-6, -9.686e-5
0.184, -6.342e-6, -9.691e-5
0.185, -6.141e-6, -9.696e-5
0.186, -5.778e-6, -9.701e-5
0.187, -5.548e-6, -9.706e-5
0.188, -5.154e-6, -9.710e-5
0.189, -4.909e-6, -9.714e-5
0.190, -4.525e-6, -9.718e-5
0.191, -4.222e-6, -9.721e-5
0.192, -3.879e-6, -9.725e-5
0.193, -3.531e-6, -9.728e-5
0.194, -3.164e-6, -9.730e-5
0.195, -2.825e-6, -9.733e-5
0.196, -2.400e-6, -9.735e-5
0.197, -2.082e-6, -9.736e-5
0.198, -1.612e-6, -9.738e-5
0.199, -1.296e-6, -9.739e-5
0.200, -8.300e-7, -9.740e-5
0.201, -4.662e-7, -9.740e-5
0.202, 4.121e-9, -9.740e-5
0.203, 4.472e-7, -9.740e-5
0.204, 9.596e-7, -9.739e-5
0.205, 1.342e-6, -9.738e-5
0.206, 1.873e-6, -9.736e-5
0.207, 2.282e-6, -9.734e-5
0.208, 2.846e-6, -9.732e-5
0.209, 3.204e-6, -9.729e-5
0.210, 3.842e-6, -9.726e-5
0.211, 4.207e-6, -9.722e-5
0.212, 4.864e-6, -9.718e-5
0.213, 5.253e-6, -9.714e-5
0.214, 5.892e-6, -9.709e-5
0.215, 6.359e-6, -9.704e-5
0.216, 6.954e-6, -9.698e-5
0.217, 7.464e-6, -9.692e-5
0.218, 8.087e-6, -9.685e-5
0.219, 8.593e-6, -9.678e-5
0.220, 9.337e-6, -9.670e-5
0.221, 9.809e-6, -9.662e-5
0.222, 1.056e-5, -9.653e-5
0.223, 1.097e-5, -9.644e-5
0.224, 1.177e-5, -9.634e-5
0.225, 1.225e-5, -9.624e-5
0.226, 1.298e-5, -9.613e-5
0.227, 1.355e-5, -9.602e-5
0.228, 1.423e-5, -9.590e-5
0.229, 1.484e-5, -9.578e-5
0.230, 1.554e-5, -9.565e-5
0.231, 1.615e-5, -9.551e-5
0.232, 1.695e-5, -9.537e-5
0.233, 1.750e-5, -9.522e-5
0.234, 1.835e-5, -9.507e-5
0.235, 1.885e-5, -9.491e-5
0.236, 1.973e-5, -9.475e-5
0.237, 2.028e-5, -9.458e-5
0.238, 2.109e-5, -9.441e-5
0.239, 2.176e-5, -9.422e-5
0.240, 2.247e-5, -9.404e-5
0.241, 2.317e-5, -9.384e-5
0.242, 2.395e-5, -9.364e-5
0.243, 2.466e-5, -9.344e-5
0.244, 2.551e-5, -9.323e-5
0.245, 2.608e-5, -9.301e-5
0.246, 2.699e-5, -9.278e-5
0.247, 2.758e-5, -9.255e-5
0.248, 2.847e-5, -9.232e-5
0.249, 2.909e-5, -9.207e-5
0.250, 2.994e-5, -9.182e-5
0.251, 3.062e-5, -9.157e-5
0.252, 3.138e-5, -9.131e-5
0.253, 3.211e-5, -9.104e-5
0.254, 3.287e-5, -9.077e-5
0.255, 3.357e-5, -9.049e-5
0.256, 3.441e-5, -9.020e-5
0.257, 3.501e-5, -8.991e-5
0.258, 3.591e-5, -8.961e-5
0.259, 3.647e-5, -8.931e-5
0.260, 3.738e-5, -8.899e-5
0.261, 3.799e-5, -8.868e-5
0.262, 3.881e-5, -8.835e-5
0.263, 3.949e-5, -8.802e-5
0.264, 4.027e-5, -8.769e-5
0.265, 4.097e-5, -8.735e-5
0.266, 4.170e-5, -8.700e-5
0.267, 4.236e-5, -8.665e-5
0.268, 4.313e-5, -8.629e-5
0.269, 4.368e-5, -8.592e-5
0.270, 4.457e-5, -8.555e-5
0.271, 4.506e-5, -8.518e-5
0.272, 4.588e-5, -8.479e-5
0.273, 4.640e-5, -8.441e-5
0.274, 4.716e-5, -8.401e-5
0.275, 4.774e-5, -8.362e-5
0.276, 4.841e-5, -8.321e-5
0.277, 4.903e-5, -8.280e-5
0.278, 4.967e-5, -8.239e-5
0.279, 5.019e-5, -8.197e-5
0.280, 5.085e-5, -8.155e-5
0.281, 5.129e-5, -8.112e-5
0.282, 5.204e-5, -8.069e-5
0.283, 5.240e-5, -8.025e-5
0.284, 5.310e-5, -7.981e-5
0.285, 5.347e-5, -7.936e-5
0.286, 5.407e-5, -7.891e-5
0.287, 5.452e-5, -7.846e-5
0.288, 5.501e-5, -7.800e-5
0.289, 5.545e-5, -7.754e-5
0.290, 5.599e-5, -7.707e-5
0.291, 5.638e-5, -7.660e-5
0.292, 5.688e-5, -7.613e-5
0.293, 5.714e-5, -7.565e-5
0.294, 5.767e-5, -7.517e-5
0.295, 5.786e-5, -7.469e-5
0.296, 5.837e-5, -7.420e-5
0.297, 5.858e-5, -7.371e-5
0.298, 5.896e-5, -7.322e-5
0.299, 5.920e-5, -7.273e-5
0.300, 5.951e-5, -7.223e-5
0.301, 5.974e-5, -7.174e-5
0.302, 6.003e-5, -7.124e-5
0.303, 6.017e-5, -7.073e-5
0.304, 6.047e-5, -7.023e-5
0.305, 6.055e-5, -6.973e-5
0.306, 6.087e-5, -6.922e-5
0.307, 6.085e-5, -6.871e-5
0.308, 6.117e-5, -6.820e-5
0.309, 6.113e-5, -6.769e-5
0.310, 6.133e-5, -6.718e-5
0.311, 6.136e-5, -6.667e-5
0.312, 6.144e-5, -6.616e-5
0.313, 6.147e-5, -6.564e-5
0.314, 6.153e-5, -6.513e-5
0.315, 6.151e-5, -6.462e-5
0.316, 6.156e-5, -6.411e-5
0.317, 6.143e-5, -6.359e-5
0.318, 6.152e-5, -6.308e-5
0.319, 6.131e-5, -6.257e-5
0.320, 6.138e-5, -6.206e-5
0.321, 6.121e-5, -6.155e-5
0.322, 6.122e-5, -6.104e-5
0.323, 6.103e-5, -6.053e-5
0.324, 6.093e-5, -6.002e-5
0.325, 6.079e-5, -5.952e-5
0.326, 6.064e-5, -5.901e-5
0.327, 6.045e-5, -5.851e-5
0.328, 6.035e-5, -5.800e-5
0.329, 6.006e-5, -5.750e-5
0.330, 5.998e-5, -5.700e-5
0.331, 5.963e-5, -5.651e-5
0.332, 5.956e-5, -5.601e-5
0.333, 5.920e-5, -5.552e-5
0.334, 5.908e-5, -5.503e-5
0.335, 5.877e-5, -5.454e-5
0.336, 5.856e-5, -5.405e-5
0.337, 5.827e-5, -5.356e-5
0.338, 5.804e-5, -5.308e-5
0.339, 5.771e-5, -5.260e-5
0.340, 5.753e-5, -5.212e-5
0.341, 5.714e-5, -5.164e-5
0.342, 5.698e-5, -5.117e-5
0.343, 5.656e-5, -5.070e-5
0.344, 5.641e-5, -5.023e-5
0.345, 5.594e-5, -4.976e-5
0.346, 5.572e-5, -4.930e-5
0.347, 5.533e-5, -4.883e-5
0.348, 5.510e-5, -4.837e-5
0.349, 5.473e-5, -4.792e-5
0.350, 5.447e-5, -4.746e-5
0.351, 5.410e-5, -4.701e-5
0.352, 5.386e-5, -4.656e-5
0.353, 5.345e-5, -4.612e-5
0.354, 5.325e-5, -4.568e-5
0.355, 5.283e-5, -4.524e-5
0.356, 5.261e-5, -4.480e-5
0.357, 5.219e-5, -4.436e-5
0.358, 5.199e-5, -4.393e-5
0.359, 5.158e-5, -4.350e-5
0.360, 5.135e-5, -4.307e-5
0.361, 5.097e-5, -4.265e-5
0.362, 5.071e-5, -4.222e-5
0.363, 5.034e-5, -4.180e-5
0.364, 5.011e-5, -4.139e-5
0.365, 4.969e-5, -4.097e-5
0.366, 4.952e-5, -4.056e-5
0.367, 4.910e-5, -4.015e-5
0.368, 4.891e-5, -3.974e-5
0.369, 4.848e-5, -3.934e-5
0.370, 4.831e-5, -3.894e-5
0.371, 4.790e-5, -3.854e-5
0.372, 4.768e-5, -3.814e-5
0.373, 4.733e-5, -3.775e-5
0.374, 4.712e-5, -3.735e-5
0.375, 4.673e-5, -3.696e-5
0.376, 4.654e-5, -3.658e-5
0.377, 4.617e-5, -3.619e-5
0.378, 4.599e-5, -3.581e-5
0.379, 4.562e-5, -3.543e-5
0.380, 4.546e-5, -3.505e-5
0.381, 4.509e-5, -3.467e-5
0.382, 4.490e-5, -3.430e-5
0.383, 4.455e-5, -3.393e-5
0.384, 4.438e-5, -3.356e-5
0.385, 4.403e-5, -3.319e-5
0.386, 4.386e-5, -3.283e-5
0.387, 4.352e-5, -3.246e-5
0.388, 4.336e-5, -3.210e-5
0.389, 4.303e-5, -3.174e-5
0.390, 4.288e-5, -3.139e-5
0.391, 4.253e-5, -3.103e-5
0.392, 4.241e-5, -3.068e-5
0.393, 4.205e-5, -3.033e-5
0.394, 4.194e-5, -2.998e-5
0.395, 4.160e-5, -2.963e-5
0.396, 4.147e-5, -2.929e-5
0.397, 4.118e-5, -2.894e-5
