Mar. 30, 2023   16:03:28
Cyclic Voltammetry
File: 05mmol2mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = -0.1
Init P/N = N
Scan Rate (V/s) = 0.002
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6

Segment 1:
Ep = 0.015V
ip = -3.979e-7A
Ah = -8.363e-6C

Segment 2:
Ep = 0.304V
ip = 6.518e-6A
Ah = 2.278e-4C

Segment 3:
Ep = 0.224V
ip = -5.895e-6A
Ah = -1.930e-4C

Segment 4:

Potential/V, Current/A, Charge/C
0.042, -3.104e-6, -3.477e-4
0.041, -3.111e-6, -3.492e-4
0.040, -3.117e-6, -3.508e-4
0.039, -3.124e-6, -3.524e-4
0.038, -3.130e-6, -3.539e-4
0.037, -3.136e-6, -3.555e-4
0.036, -3.141e-6, -3.571e-4
0.035, -3.147e-6, -3.586e-4
0.034, -3.152e-6, -3.602e-4
0.033, -3.156e-6, -3.618e-4
0.032, -3.161e-6, -3.634e-4
0.031, -3.165e-6, -3.650e-4
0.030, -3.169e-6, -3.665e-4
0.029, -3.173e-6, -3.681e-4
0.028, -3.176e-6, -3.697e-4
0.027, -3.178e-6, -3.713e-4
0.026, -3.182e-6, -3.729e-4
0.025, -3.184e-6, -3.745e-4
0.024, -3.186e-6, -3.761e-4
0.023, -3.188e-6, -3.777e-4
0.022, -3.189e-6, -3.793e-4
0.021, -3.191e-6, -3.809e-4
0.020, -3.192e-6, -3.825e-4
0.019, -3.193e-6, -3.841e-4
0.018, -3.193e-6, -3.857e-4
0.017, -3.194e-6, -3.873e-4
0.016, -3.194e-6, -3.888e-4
0.015, -3.194e-6, -3.904e-4
0.014, -3.194e-6, -3.920e-4
0.013, -3.194e-6, -3.936e-4
0.012, -3.193e-6, -3.952e-4
0.011, -3.193e-6, -3.968e-4
0.010, -3.192e-6, -3.984e-4
0.009, -3.191e-6, -4.000e-4
0.008, -3.190e-6, -4.016e-4
0.007, -3.188e-6, -4.032e-4
0.006, -3.188e-6, -4.048e-4
0.005, -3.187e-6, -4.064e-4
0.004, -3.184e-6, -4.080e-4
0.003, -3.183e-6, -4.096e-4
0.002, -3.182e-6, -4.112e-4
0.001, -3.179e-6, -4.128e-4
-0.000, -3.178e-6, -4.144e-4
-0.001, -3.176e-6, -4.159e-4
-0.002, -3.174e-6, -4.175e-4
-0.003, -3.172e-6, -4.191e-4
-0.004, -3.169e-6, -4.207e-4
-0.005, -3.168e-6, -4.223e-4
-0.006, -3.165e-6, -4.239e-4
-0.007, -3.163e-6, -4.254e-4
-0.008, -3.161e-6, -4.270e-4
-0.009, -3.159e-6, -4.286e-4
-0.010, -3.157e-6, -4.302e-4
-0.011, -3.154e-6, -4.318e-4
-0.012, -3.152e-6, -4.333e-4
-0.013, -3.149e-6, -4.349e-4
-0.014, -3.148e-6, -4.365e-4
-0.015, -3.145e-6, -4.381e-4
-0.016, -3.143e-6, -4.396e-4
-0.017, -3.140e-6, -4.412e-4
-0.018, -3.138e-6, -4.428e-4
-0.019, -3.136e-6, -4.443e-4
-0.020, -3.134e-6, -4.459e-4
-0.021, -3.131e-6, -4.475e-4
-0.022, -3.129e-6, -4.490e-4
-0.023, -3.127e-6, -4.506e-4
-0.024, -3.125e-6, -4.522e-4
-0.025, -3.123e-6, -4.537e-4
-0.026, -3.120e-6, -4.553e-4
-0.027, -3.119e-6, -4.568e-4
-0.028, -3.116e-6, -4.584e-4
-0.029, -3.114e-6, -4.600e-4
-0.030, -3.113e-6, -4.615e-4
-0.031, -3.110e-6, -4.631e-4
-0.032, -3.109e-6, -4.646e-4
-0.033, -3.106e-6, -4.662e-4
-0.034, -3.105e-6, -4.677e-4
-0.035, -3.103e-6, -4.693e-4
-0.036, -3.101e-6, -4.708e-4
-0.037, -3.100e-6, -4.724e-4
-0.038, -3.098e-6, -4.739e-4
-0.039, -3.096e-6, -4.755e-4
-0.040, -3.095e-6, -4.770e-4
-0.041, -3.093e-6, -4.786e-4
-0.042, -3.092e-6, -4.801e-4
-0.043, -3.090e-6, -4.817e-4
-0.044, -3.089e-6, -4.832e-4
-0.045, -3.088e-6, -4.848e-4
-0.046, -3.086e-6, -4.863e-4
-0.047, -3.085e-6, -4.878e-4
-0.048, -3.084e-6, -4.894e-4
-0.049, -3.082e-6, -4.909e-4
-0.050, -3.081e-6, -4.925e-4
-0.051, -3.080e-6, -4.940e-4
-0.052, -3.079e-6, -4.955e-4
-0.053, -3.078e-6, -4.971e-4
-0.054, -3.077e-6, -4.986e-4
-0.055, -3.076e-6, -5.002e-4
-0.056, -3.075e-6, -5.017e-4
-0.057, -3.075e-6, -5.032e-4
-0.058, -3.074e-6, -5.048e-4
-0.059, -3.073e-6, -5.063e-4
-0.060, -3.072e-6, -5.078e-4
-0.061, -3.071e-6, -5.094e-4
-0.062, -3.071e-6, -5.109e-4
-0.063, -3.070e-6, -5.124e-4
-0.064, -3.070e-6, -5.140e-4
-0.065, -3.070e-6, -5.155e-4
-0.066, -3.070e-6, -5.171e-4
-0.067, -3.069e-6, -5.186e-4
-0.068, -3.069e-6, -5.201e-4
-0.069, -3.068e-6, -5.217e-4
-0.070, -3.068e-6, -5.232e-4
-0.071, -3.068e-6, -5.247e-4
-0.072, -3.068e-6, -5.263e-4
-0.073, -3.068e-6, -5.278e-4
-0.074, -3.067e-6, -5.293e-4
-0.075, -3.067e-6, -5.309e-4
-0.076, -3.067e-6, -5.324e-4
-0.077, -3.067e-6, -5.339e-4
-0.078, -3.067e-6, -5.355e-4
-0.079, -3.068e-6, -5.370e-4
-0.080, -3.068e-6, -5.385e-4
-0.081, -3.068e-6, -5.401e-4
-0.082, -3.068e-6, -5.416e-4
-0.083, -3.068e-6, -5.431e-4
-0.084, -3.069e-6, -5.447e-4
-0.085, -3.069e-6, -5.462e-4
-0.086, -3.070e-6, -5.477e-4
-0.087, -3.070e-6, -5.493e-4
-0.088, -3.070e-6, -5.508e-4
-0.089, -3.070e-6, -5.523e-4
-0.090, -3.071e-6, -5.539e-4
-0.091, -3.071e-6, -5.554e-4
-0.092, -3.071e-6, -5.569e-4
-0.093, -3.072e-6, -5.585e-4
-0.094, -3.073e-6, -5.600e-4
-0.095, -3.074e-6, -5.616e-4
-0.096, -3.074e-6, -5.631e-4
-0.097, -3.075e-6, -5.646e-4
-0.098, -3.075e-6, -5.662e-4
-0.099, -3.076e-6, -5.677e-4
-0.100, -3.074e-6, -5.692e-4

Segment 2:
-0.099, -3.070e-6, -5.708e-4
-0.098, -3.068e-6, -5.723e-4
-0.097, -3.066e-6, -5.738e-4
-0.096, -3.065e-6, -5.754e-4
-0.095, -3.063e-6, -5.769e-4
-0.094, -3.061e-6, -5.784e-4
-0.093, -3.060e-6, -5.800e-4
-0.092, -3.059e-6, -5.815e-4
-0.091, -3.057e-6, -5.830e-4
-0.090, -3.056e-6, -5.846e-4
-0.089, -3.056e-6, -5.861e-4
-0.088, -3.055e-6, -5.876e-4
-0.087, -3.053e-6, -5.891e-4
-0.086, -3.052e-6, -5.907e-4
-0.085, -3.051e-6, -5.922e-4
-0.084, -3.051e-6, -5.937e-4
-0.083, -3.050e-6, -5.952e-4
-0.082, -3.049e-6, -5.968e-4
-0.081, -3.048e-6, -5.983e-4
-0.080, -3.047e-6, -5.998e-4
-0.079, -3.046e-6, -6.013e-4
-0.078, -3.046e-6, -6.029e-4
-0.077, -3.045e-6, -6.044e-4
-0.076, -3.044e-6, -6.059e-4
-0.075, -3.043e-6, -6.074e-4
-0.074, -3.042e-6, -6.089e-4
-0.073, -3.042e-6, -6.105e-4
-0.072, -3.041e-6, -6.120e-4
-0.071, -3.041e-6, -6.135e-4
-0.070, -3.040e-6, -6.150e-4
-0.069, -3.040e-6, -6.165e-4
-0.068, -3.039e-6, -6.181e-4
-0.067, -3.038e-6, -6.196e-4
-0.066, -3.037e-6, -6.211e-4
-0.065, -3.037e-6, -6.226e-4
-0.064, -3.036e-6, -6.241e-4
-0.063, -3.036e-6, -6.257e-4
-0.062, -3.036e-6, -6.272e-4
-0.061, -3.036e-6, -6.287e-4
-0.060, -3.035e-6, -6.302e-4
-0.059, -3.035e-6, -6.317e-4
-0.058, -3.034e-6, -6.332e-4
-0.057, -3.033e-6, -6.348e-4
-0.056, -3.032e-6, -6.363e-4
-0.055, -3.032e-6, -6.378e-4
-0.054, -3.032e-6, -6.393e-4
-0.053, -3.031e-6, -6.408e-4
-0.052, -3.031e-6, -6.423e-4
-0.051, -3.031e-6, -6.439e-4
-0.050, -3.030e-6, -6.454e-4
-0.049, -3.030e-6, -6.469e-4
-0.048, -3.029e-6, -6.484e-4
-0.047, -3.029e-6, -6.499e-4
-0.046, -3.028e-6, -6.514e-4
-0.045, -3.027e-6, -6.529e-4
-0.044, -3.027e-6, -6.545e-4
-0.043, -3.027e-6, -6.560e-4
-0.042, -3.027e-6, -6.575e-4
-0.041, -3.026e-6, -6.590e-4
-0.040, -3.026e-6, -6.605e-4
-0.039, -3.025e-6, -6.620e-4
-0.038, -3.025e-6, -6.635e-4
-0.037, -3.024e-6, -6.650e-4
-0.036, -3.023e-6, -6.666e-4
-0.035, -3.023e-6, -6.681e-4
-0.034, -3.022e-6, -6.696e-4
-0.033, -3.022e-6, -6.711e-4
-0.032, -3.022e-6, -6.726e-4
-0.031, -3.021e-6, -6.741e-4
-0.030, -3.021e-6, -6.756e-4
-0.029, -3.020e-6, -6.771e-4
-0.028, -3.020e-6, -6.786e-4
-0.027, -3.019e-6, -6.802e-4
-0.026, -3.019e-6, -6.817e-4
-0.025, -3.018e-6, -6.832e-4
-0.024, -3.017e-6, -6.847e-4
-0.023, -3.017e-6, -6.862e-4
-0.022, -3.017e-6, -6.877e-4
-0.021, -3.017e-6, -6.892e-4
-0.020, -3.016e-6, -6.907e-4
-0.019, -3.016e-6, -6.922e-4
-0.018, -3.015e-6, -6.937e-4
-0.017, -3.014e-6, -6.952e-4
-0.016, -3.013e-6, -6.967e-4
-0.015, -3.013e-6, -6.982e-4
-0.014, -3.012e-6, -6.998e-4
-0.013, -3.012e-6, -7.013e-4
-0.012, -3.012e-6, -7.028e-4
-0.011, -3.011e-6, -7.043e-4
-0.010, -3.011e-6, -7.058e-4
-0.009, -3.010e-6, -7.073e-4
-0.008, -3.009e-6, -7.088e-4
-0.007, -3.009e-6, -7.103e-4
-0.006, -3.008e-6, -7.118e-4
-0.005, -3.007e-6, -7.133e-4
-0.004, -3.007e-6, -7.148e-4
-0.003, -3.007e-6, -7.163e-4
-0.002, -3.006e-6, -7.178e-4
-0.001, -3.006e-6, -7.193e-4
0.000, -3.005e-6, -7.208e-4
0.001, -3.004e-6, -7.223e-4
0.002, -3.003e-6, -7.238e-4
0.003, -3.003e-6, -7.253e-4
0.004, -3.002e-6, -7.268e-4
0.005, -3.002e-6, -7.283e-4
0.006, -3.001e-6, -7.298e-4
0.007, -3.001e-6, -7.313e-4
0.008, -3.000e-6, -7.328e-4
0.009, -2.999e-6, -7.343e-4
0.010, -2.998e-6, -7.358e-4
0.011, -2.998e-6, -7.373e-4
0.012, -2.997e-6, -7.388e-4
0.013, -2.997e-6, -7.403e-4
0.014, -2.997e-6, -7.418e-4
0.015, -2.996e-6, -7.433e-4
0.016, -2.996e-6, -7.448e-4
0.017, -2.995e-6, -7.463e-4
0.018, -2.994e-6, -7.478e-4
0.019, -2.993e-6, -7.493e-4
0.020, -2.993e-6, -7.508e-4
0.021, -2.992e-6, -7.523e-4
0.022, -2.992e-6, -7.538e-4
0.023, -2.992e-6, -7.553e-4
0.024, -2.991e-6, -7.568e-4
0.025, -2.991e-6, -7.583e-4
0.026, -2.990e-6, -7.598e-4
0.027, -2.989e-6, -7.613e-4
0.028, -2.988e-6, -7.628e-4
0.029, -2.988e-6, -7.643e-4
0.030, -2.987e-6, -7.657e-4
0.031, -2.987e-6, -7.672e-4
0.032, -2.986e-6, -7.687e-4
0.033, -2.985e-6, -7.702e-4
0.034, -2.984e-6, -7.717e-4
0.035, -2.984e-6, -7.732e-4
0.036, -2.983e-6, -7.747e-4
0.037, -2.983e-6, -7.762e-4
0.038, -2.982e-6, -7.777e-4
0.039, -2.982e-6, -7.792e-4
0.040, -2.981e-6, -7.807e-4
0.041, -2.980e-6, -7.822e-4
0.042, -2.980e-6, -7.836e-4
0.043, -2.979e-6, -7.851e-4
0.044, -2.978e-6, -7.866e-4
0.045, -2.978e-6, -7.881e-4
0.046, -2.978e-6, -7.896e-4
0.047, -2.977e-6, -7.911e-4
0.048, -2.977e-6, -7.926e-4
0.049, -2.976e-6, -7.941e-4
0.050, -2.975e-6, -7.956e-4
0.051, -2.974e-6, -7.970e-4
0.052, -2.973e-6, -7.985e-4
0.053, -2.973e-6, -8.000e-4
0.054, -2.973e-6, -8.015e-4
0.055, -2.972e-6, -8.030e-4
0.056, -2.971e-6, -8.045e-4
0.057, -2.970e-6, -8.060e-4
0.058, -2.969e-6, -8.074e-4
0.059, -2.969e-6, -8.089e-4
0.060, -2.968e-6, -8.104e-4
0.061, -2.968e-6, -8.119e-4
0.062, -2.967e-6, -8.134e-4
0.063, -2.966e-6, -8.149e-4
0.064, -2.965e-6, -8.163e-4
0.065, -2.964e-6, -8.178e-4
0.066, -2.963e-6, -8.193e-4
0.067, -2.963e-6, -8.208e-4
0.068, -2.962e-6, -8.223e-4
0.069, -2.961e-6, -8.238e-4
0.070, -2.960e-6, -8.252e-4
0.071, -2.959e-6, -8.267e-4
0.072, -2.958e-6, -8.282e-4
0.073, -2.958e-6, -8.297e-4
0.074, -2.958e-6, -8.311e-4
0.075, -2.957e-6, -8.326e-4
0.076, -2.955e-6, -8.341e-4
0.077, -2.954e-6, -8.356e-4
0.078, -2.954e-6, -8.371e-4
0.079, -2.953e-6, -8.385e-4
0.080, -2.953e-6, -8.400e-4
0.081, -2.952e-6, -8.415e-4
0.082, -2.951e-6, -8.430e-4
0.083, -2.949e-6, -8.444e-4
0.084, -2.948e-6, -8.459e-4
0.085, -2.948e-6, -8.474e-4
0.086, -2.947e-6, -8.489e-4
0.087, -2.945e-6, -8.503e-4
0.088, -2.944e-6, -8.518e-4
0.089, -2.943e-6, -8.533e-4
0.090, -2.942e-6, -8.547e-4
0.091, -2.940e-6, -8.562e-4
0.092, -2.939e-6, -8.577e-4
0.093, -2.938e-6, -8.592e-4
0.094, -2.937e-6, -8.606e-4
0.095, -2.936e-6, -8.621e-4
0.096, -2.934e-6, -8.636e-4
0.097, -2.933e-6, -8.650e-4
0.098, -2.932e-6, -8.665e-4
0.099, -2.930e-6, -8.680e-4
0.100, -2.929e-6, -8.694e-4
0.101, -2.928e-6, -8.709e-4
0.102, -2.926e-6, -8.723e-4
0.103, -2.924e-6, -8.738e-4
0.104, -2.923e-6, -8.753e-4
0.105, -2.921e-6, -8.767e-4
0.106, -2.919e-6, -8.782e-4
0.107, -2.918e-6, -8.796e-4
0.108, -2.916e-6, -8.811e-4
0.109, -2.914e-6, -8.826e-4
0.110, -2.913e-6, -8.840e-4
0.111, -2.911e-6, -8.855e-4
0.112, -2.909e-6, -8.869e-4
0.113, -2.908e-6, -8.884e-4
0.114, -2.905e-6, -8.898e-4
0.115, -2.903e-6, -8.913e-4
0.116, -2.901e-6, -8.927e-4
0.117, -2.899e-6, -8.942e-4
0.118, -2.896e-6, -8.956e-4
0.119, -2.894e-6, -8.971e-4
0.120, -2.892e-6, -8.985e-4
0.121, -2.890e-6, -9.000e-4
0.122, -2.886e-6, -9.014e-4
0.123, -2.884e-6, -9.029e-4
0.124, -2.881e-6, -9.043e-4
0.125, -2.878e-6, -9.057e-4
0.126, -2.875e-6, -9.072e-4
0.127, -2.872e-6, -9.086e-4
0.128, -2.869e-6, -9.100e-4
0.129, -2.866e-6, -9.115e-4
0.130, -2.862e-6, -9.129e-4
0.131, -2.859e-6, -9.143e-4
0.132, -2.855e-6, -9.158e-4
0.133, -2.852e-6, -9.172e-4
0.134, -2.848e-6, -9.186e-4
0.135, -2.844e-6, -9.200e-4
0.136, -2.840e-6, -9.215e-4
0.137, -2.835e-6, -9.229e-4
0.138, -2.831e-6, -9.243e-4
0.139, -2.826e-6, -9.257e-4
0.140, -2.822e-6, -9.271e-4
0.141, -2.817e-6, -9.285e-4
0.142, -2.812e-6, -9.299e-4
0.143, -2.806e-6, -9.313e-4
0.144, -2.801e-6, -9.327e-4
0.145, -2.796e-6, -9.341e-4
0.146, -2.790e-6, -9.355e-4
0.147, -2.783e-6, -9.369e-4
0.148, -2.777e-6, -9.383e-4
0.149, -2.771e-6, -9.397e-4
0.150, -2.764e-6, -9.411e-4
0.151, -2.757e-6, -9.425e-4
0.152, -2.750e-6, -9.438e-4
0.153, -2.742e-6, -9.452e-4
0.154, -2.735e-6, -9.466e-4
0.155, -2.727e-6, -9.479e-4
0.156, -2.718e-6, -9.493e-4
0.157, -2.710e-6, -9.506e-4
0.158, -2.701e-6, -9.520e-4
0.159, -2.692e-6, -9.533e-4
0.160, -2.682e-6, -9.547e-4
0.161, -2.673e-6, -9.560e-4
0.162, -2.663e-6, -9.574e-4
0.163, -2.653e-6, -9.587e-4
0.164, -2.642e-6, -9.600e-4
0.165, -2.630e-6, -9.613e-4
0.166, -2.617e-6, -9.626e-4
0.167, -2.605e-6, -9.639e-4
0.168, -2.593e-6, -9.652e-4
0.169, -2.580e-6, -9.665e-4
0.170, -2.567e-6, -9.678e-4
0.171, -2.553e-6, -9.691e-4
0.172, -2.538e-6, -9.703e-4
0.173, -2.524e-6, -9.716e-4
0.174, -2.509e-6, -9.729e-4
0.175, -2.492e-6, -9.741e-4
0.176, -2.474e-6, -9.753e-4
0.177, -2.456e-6, -9.766e-4
0.178, -2.439e-6, -9.778e-4
0.179, -2.421e-6, -9.790e-4
0.180, -2.402e-6, -9.802e-4
0.181, -2.384e-6, -9.814e-4
0.182, -2.364e-6, -9.826e-4
0.183, -2.343e-6, -9.837e-4
0.184, -2.321e-6, -9.849e-4
0.185, -2.297e-6, -9.861e-4
0.186, -2.275e-6, -9.872e-4
0.187, -2.252e-6, -9.883e-4
