Mar. 30, 2023   16:20:15
Cyclic Voltammetry
File: 05mmol20mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = -0.05
Init P/N = N
Scan Rate (V/s) = 0.02
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.301V
ip = 1.615e-5A
Ah = 5.545e-5C

Segment 3:
Ep = 0.219V
ip = -1.513e-5A
Ah = -5.219e-5C

Segment 4:

Potential/V, Current/A, Charge/C
0.040, -5.424e-6, -8.763e-5
0.039, -5.412e-6, -8.790e-5
0.038, -5.402e-6, -8.817e-5
0.037, -5.387e-6, -8.844e-5
0.036, -5.372e-6, -8.871e-5
0.035, -5.364e-6, -8.898e-5
0.034, -5.357e-6, -8.925e-5
0.033, -5.343e-6, -8.951e-5
0.032, -5.326e-6, -8.978e-5
0.031, -5.316e-6, -9.005e-5
0.030, -5.309e-6, -9.031e-5
0.029, -5.297e-6, -9.058e-5
0.028, -5.281e-6, -9.084e-5
0.027, -5.269e-6, -9.110e-5
0.026, -5.264e-6, -9.137e-5
0.025, -5.256e-6, -9.163e-5
0.024, -5.242e-6, -9.189e-5
0.023, -5.226e-6, -9.215e-5
0.022, -5.217e-6, -9.241e-5
0.021, -5.210e-6, -9.267e-5
0.020, -5.197e-6, -9.293e-5
0.019, -5.182e-6, -9.319e-5
0.018, -5.172e-6, -9.345e-5
0.017, -5.167e-6, -9.371e-5
0.016, -5.161e-6, -9.397e-5
0.015, -5.148e-6, -9.423e-5
0.014, -5.133e-6, -9.448e-5
0.013, -5.122e-6, -9.474e-5
0.012, -5.117e-6, -9.499e-5
0.011, -5.110e-6, -9.525e-5
0.010, -5.098e-6, -9.550e-5
0.009, -5.083e-6, -9.576e-5
0.008, -5.074e-6, -9.601e-5
0.007, -5.070e-6, -9.627e-5
0.006, -5.065e-6, -9.652e-5
0.005, -5.053e-6, -9.677e-5
0.004, -5.038e-6, -9.702e-5
0.003, -5.027e-6, -9.727e-5
0.002, -5.021e-6, -9.753e-5
0.001, -5.015e-6, -9.778e-5
-0.000, -5.007e-6, -9.803e-5
-0.001, -4.992e-6, -9.828e-5
-0.002, -4.981e-6, -9.853e-5
-0.003, -4.974e-6, -9.877e-5
-0.004, -4.970e-6, -9.902e-5
-0.005, -4.965e-6, -9.927e-5
-0.006, -4.954e-6, -9.952e-5
-0.007, -4.940e-6, -9.977e-5
-0.008, -4.930e-6, -1.000e-4
-0.009, -4.925e-6, -1.003e-4
-0.010, -4.921e-6, -1.005e-4
-0.011, -4.914e-6, -1.008e-4
-0.012, -4.903e-6, -1.010e-4
-0.013, -4.890e-6, -1.012e-4
-0.014, -4.881e-6, -1.015e-4
-0.015, -4.876e-6, -1.017e-4
-0.016, -4.873e-6, -1.020e-4
-0.017, -4.868e-6, -1.022e-4
-0.018, -4.858e-6, -1.025e-4
-0.019, -4.846e-6, -1.027e-4
-0.020, -4.835e-6, -1.029e-4
-0.021, -4.828e-6, -1.032e-4
-0.022, -4.824e-6, -1.034e-4
-0.023, -4.818e-6, -1.037e-4
-0.024, -4.810e-6, -1.039e-4
-0.025, -4.798e-6, -1.041e-4
-0.026, -4.788e-6, -1.044e-4
-0.027, -4.781e-6, -1.046e-4
-0.028, -4.778e-6, -1.049e-4
-0.029, -4.775e-6, -1.051e-4
-0.030, -4.769e-6, -1.053e-4
-0.031, -4.761e-6, -1.056e-4
-0.032, -4.749e-6, -1.058e-4
-0.033, -4.739e-6, -1.061e-4
-0.034, -4.732e-6, -1.063e-4
-0.035, -4.729e-6, -1.065e-4
-0.036, -4.725e-6, -1.068e-4
-0.037, -4.720e-6, -1.070e-4
-0.038, -4.712e-6, -1.072e-4
-0.039, -4.702e-6, -1.075e-4
-0.040, -4.691e-6, -1.077e-4
-0.041, -4.684e-6, -1.079e-4
-0.042, -4.681e-6, -1.082e-4
-0.043, -4.679e-6, -1.084e-4
-0.044, -4.675e-6, -1.086e-4
-0.045, -4.668e-6, -1.089e-4
-0.046, -4.659e-6, -1.091e-4
-0.047, -4.647e-6, -1.093e-4
-0.048, -4.639e-6, -1.096e-4
-0.049, -4.633e-6, -1.098e-4
-0.050, -4.607e-6, -1.100e-4

Segment 2:
-0.049, -4.578e-6, -1.103e-4
-0.048, -4.565e-6, -1.105e-4
-0.047, -4.548e-6, -1.107e-4
-0.046, -4.537e-6, -1.109e-4
-0.045, -4.531e-6, -1.112e-4
-0.044, -4.524e-6, -1.114e-4
-0.043, -4.512e-6, -1.116e-4
-0.042, -4.499e-6, -1.118e-4
-0.041, -4.489e-6, -1.121e-4
-0.040, -4.484e-6, -1.123e-4
-0.039, -4.479e-6, -1.125e-4
-0.038, -4.469e-6, -1.127e-4
-0.037, -4.456e-6, -1.130e-4
-0.036, -4.442e-6, -1.132e-4
-0.035, -4.431e-6, -1.134e-4
-0.034, -4.421e-6, -1.136e-4
-0.033, -4.409e-6, -1.139e-4
-0.032, -4.398e-6, -1.141e-4
-0.031, -4.391e-6, -1.143e-4
-0.030, -4.386e-6, -1.145e-4
-0.029, -4.383e-6, -1.147e-4
-0.028, -4.375e-6, -1.149e-4
-0.027, -4.365e-6, -1.152e-4
-0.026, -4.353e-6, -1.154e-4
-0.025, -4.343e-6, -1.156e-4
-0.024, -4.338e-6, -1.158e-4
-0.023, -4.334e-6, -1.160e-4
-0.022, -4.328e-6, -1.163e-4
-0.021, -4.319e-6, -1.165e-4
-0.020, -4.308e-6, -1.167e-4
-0.019, -4.298e-6, -1.169e-4
-0.018, -4.292e-6, -1.171e-4
-0.017, -4.289e-6, -1.173e-4
-0.016, -4.286e-6, -1.175e-4
-0.015, -4.280e-6, -1.178e-4
-0.014, -4.270e-6, -1.180e-4
-0.013, -4.258e-6, -1.182e-4
-0.012, -4.249e-6, -1.184e-4
-0.011, -4.243e-6, -1.186e-4
-0.010, -4.239e-6, -1.188e-4
-0.009, -4.233e-6, -1.190e-4
-0.008, -4.227e-6, -1.192e-4
-0.007, -4.219e-6, -1.195e-4
-0.006, -4.209e-6, -1.197e-4
-0.005, -4.200e-6, -1.199e-4
-0.004, -4.195e-6, -1.201e-4
-0.003, -4.191e-6, -1.203e-4
-0.002, -4.188e-6, -1.205e-4
-0.001, -4.183e-6, -1.207e-4
0.000, -4.174e-6, -1.209e-4
0.001, -4.164e-6, -1.211e-4
0.002, -4.155e-6, -1.213e-4
0.003, -4.148e-6, -1.215e-4
0.004, -4.144e-6, -1.217e-4
0.005, -4.141e-6, -1.220e-4
0.006, -4.136e-6, -1.222e-4
0.007, -4.130e-6, -1.224e-4
0.008, -4.122e-6, -1.226e-4
0.009, -4.113e-6, -1.228e-4
0.010, -4.105e-6, -1.230e-4
0.011, -4.098e-6, -1.232e-4
0.012, -4.095e-6, -1.234e-4
0.013, -4.093e-6, -1.236e-4
0.014, -4.090e-6, -1.238e-4
0.015, -4.085e-6, -1.240e-4
0.016, -4.078e-6, -1.242e-4
0.017, -4.068e-6, -1.244e-4
0.018, -4.060e-6, -1.246e-4
0.019, -4.052e-6, -1.248e-4
0.020, -4.047e-6, -1.250e-4
0.021, -4.043e-6, -1.252e-4
0.022, -4.038e-6, -1.254e-4
0.023, -4.033e-6, -1.256e-4
0.024, -4.025e-6, -1.258e-4
0.025, -4.016e-6, -1.260e-4
0.026, -4.008e-6, -1.262e-4
0.027, -4.002e-6, -1.264e-4
0.028, -3.998e-6, -1.266e-4
0.029, -3.996e-6, -1.268e-4
0.030, -3.993e-6, -1.270e-4
0.031, -3.988e-6, -1.272e-4
0.032, -3.982e-6, -1.274e-4
0.033, -3.974e-6, -1.276e-4
0.034, -3.964e-6, -1.278e-4
0.035, -3.957e-6, -1.280e-4
0.036, -3.951e-6, -1.282e-4
0.037, -3.948e-6, -1.284e-4
0.038, -3.945e-6, -1.286e-4
0.039, -3.942e-6, -1.288e-4
0.040, -3.937e-6, -1.290e-4
0.041, -3.929e-6, -1.292e-4
0.042, -3.921e-6, -1.294e-4
0.043, -3.912e-6, -1.296e-4
0.044, -3.906e-6, -1.298e-4
0.045, -3.902e-6, -1.300e-4
0.046, -3.899e-6, -1.302e-4
0.047, -3.898e-6, -1.304e-4
0.048, -3.896e-6, -1.306e-4
0.049, -3.891e-6, -1.308e-4
0.050, -3.885e-6, -1.310e-4
0.051, -3.876e-6, -1.312e-4
0.052, -3.866e-6, -1.313e-4
0.053, -3.858e-6, -1.315e-4
0.054, -3.853e-6, -1.317e-4
0.055, -3.849e-6, -1.319e-4
0.056, -3.845e-6, -1.321e-4
0.057, -3.840e-6, -1.323e-4
0.058, -3.833e-6, -1.325e-4
0.059, -3.826e-6, -1.327e-4
0.060, -3.817e-6, -1.329e-4
0.061, -3.810e-6, -1.331e-4
0.062, -3.805e-6, -1.333e-4
0.063, -3.802e-6, -1.335e-4
0.064, -3.799e-6, -1.336e-4
0.065, -3.796e-6, -1.338e-4
0.066, -3.791e-6, -1.340e-4
0.067, -3.783e-6, -1.342e-4
0.068, -3.774e-6, -1.344e-4
0.069, -3.766e-6, -1.346e-4
0.070, -3.759e-6, -1.348e-4
0.071, -3.755e-6, -1.350e-4
0.072, -3.752e-6, -1.352e-4
0.073, -3.749e-6, -1.353e-4
0.074, -3.745e-6, -1.355e-4
0.075, -3.739e-6, -1.357e-4
0.076, -3.731e-6, -1.359e-4
0.077, -3.721e-6, -1.361e-4
0.078, -3.713e-6, -1.363e-4
0.079, -3.707e-6, -1.365e-4
0.080, -3.704e-6, -1.366e-4
0.081, -3.702e-6, -1.368e-4
0.082, -3.699e-6, -1.370e-4
0.083, -3.694e-6, -1.372e-4
0.084, -3.686e-6, -1.374e-4
0.085, -3.676e-6, -1.376e-4
0.086, -3.666e-6, -1.378e-4
0.087, -3.659e-6, -1.379e-4
0.088, -3.655e-6, -1.381e-4
0.089, -3.651e-6, -1.383e-4
0.090, -3.646e-6, -1.385e-4
0.091, -3.639e-6, -1.387e-4
0.092, -3.628e-6, -1.388e-4
0.093, -3.618e-6, -1.390e-4
0.094, -3.611e-6, -1.392e-4
0.095, -3.607e-6, -1.394e-4
0.096, -3.604e-6, -1.396e-4
0.097, -3.600e-6, -1.397e-4
0.098, -3.592e-6, -1.399e-4
0.099, -3.582e-6, -1.401e-4
0.100, -3.571e-6, -1.403e-4
0.101, -3.562e-6, -1.405e-4
0.102, -3.557e-6, -1.406e-4
0.103, -3.554e-6, -1.408e-4
0.104, -3.548e-6, -1.410e-4
0.105, -3.538e-6, -1.412e-4
0.106, -3.526e-6, -1.413e-4
0.107, -3.515e-6, -1.415e-4
0.108, -3.510e-6, -1.417e-4
0.109, -3.507e-6, -1.419e-4
0.110, -3.502e-6, -1.421e-4
0.111, -3.492e-6, -1.422e-4
0.112, -3.478e-6, -1.424e-4
0.113, -3.465e-6, -1.426e-4
0.114, -3.459e-6, -1.427e-4
0.115, -3.453e-6, -1.429e-4
0.116, -3.443e-6, -1.431e-4
0.117, -3.430e-6, -1.433e-4
0.118, -3.417e-6, -1.434e-4
0.119, -3.411e-6, -1.436e-4
0.120, -3.405e-6, -1.438e-4
0.121, -3.394e-6, -1.439e-4
0.122, -3.377e-6, -1.441e-4
0.123, -3.365e-6, -1.443e-4
0.124, -3.360e-6, -1.444e-4
0.125, -3.352e-6, -1.446e-4
0.126, -3.336e-6, -1.448e-4
0.127, -3.320e-6, -1.449e-4
0.128, -3.313e-6, -1.451e-4
0.129, -3.305e-6, -1.453e-4
0.130, -3.289e-6, -1.454e-4
0.131, -3.270e-6, -1.456e-4
0.132, -3.262e-6, -1.458e-4
0.133, -3.249e-6, -1.459e-4
0.134, -3.229e-6, -1.461e-4
0.135, -3.216e-6, -1.463e-4
0.136, -3.208e-6, -1.464e-4
0.137, -3.188e-6, -1.466e-4
0.138, -3.169e-6, -1.467e-4
0.139, -3.161e-6, -1.469e-4
0.140, -3.140e-6, -1.470e-4
0.141, -3.121e-6, -1.472e-4
0.142, -3.113e-6, -1.474e-4
0.143, -3.089e-6, -1.475e-4
0.144, -3.068e-6, -1.477e-4
0.145, -3.050e-6, -1.478e-4
0.146, -3.025e-6, -1.480e-4
0.147, -3.012e-6, -1.481e-4
0.148, -2.985e-6, -1.483e-4
0.149, -2.969e-6, -1.484e-4
0.150, -2.947e-6, -1.486e-4
0.151, -2.923e-6, -1.487e-4
0.152, -2.904e-6, -1.489e-4
0.153, -2.873e-6, -1.490e-4
0.154, -2.844e-6, -1.491e-4
0.155, -2.823e-6, -1.493e-4
0.156, -2.795e-6, -1.494e-4
0.157, -2.770e-6, -1.496e-4
0.158, -2.737e-6, -1.497e-4
0.159, -2.716e-6, -1.498e-4
0.160, -2.680e-6, -1.500e-4
0.161, -2.649e-6, -1.501e-4
0.162, -2.624e-6, -1.502e-4
0.163, -2.586e-6, -1.504e-4
0.164, -2.554e-6, -1.505e-4
0.165, -2.526e-6, -1.506e-4
0.166, -2.486e-6, -1.507e-4
0.167, -2.445e-6, -1.509e-4
0.168, -2.413e-6, -1.510e-4
0.169, -2.373e-6, -1.511e-4
0.170, -2.334e-6, -1.512e-4
0.171, -2.289e-6, -1.513e-4
0.172, -2.245e-6, -1.514e-4
0.173, -2.202e-6, -1.516e-4
0.174, -2.157e-6, -1.517e-4
0.175, -2.114e-6, -1.518e-4
0.176, -2.064e-6, -1.519e-4
0.177, -2.016e-6, -1.520e-4
0.178, -1.965e-6, -1.521e-4
0.179, -1.913e-6, -1.522e-4
0.180, -1.853e-6, -1.523e-4
0.181, -1.800e-6, -1.524e-4
0.182, -1.744e-6, -1.524e-4
0.183, -1.683e-6, -1.525e-4
0.184, -1.624e-6, -1.526e-4
0.185, -1.560e-6, -1.527e-4
0.186, -1.490e-6, -1.528e-4
0.187, -1.424e-6, -1.528e-4
0.188, -1.358e-6, -1.529e-4
0.189, -1.275e-6, -1.530e-4
0.190, -1.199e-6, -1.530e-4
0.191, -1.126e-6, -1.531e-4
0.192, -1.048e-6, -1.531e-4
0.193, -9.692e-7, -1.532e-4
0.194, -8.862e-7, -1.532e-4
0.195, -8.017e-7, -1.533e-4
0.196, -7.123e-7, -1.533e-4
0.197, -6.240e-7, -1.533e-4
0.198, -5.362e-7, -1.534e-4
0.199, -4.384e-7, -1.534e-4
0.200, -3.424e-7, -1.534e-4
0.201, -2.488e-7, -1.534e-4
0.202, -1.405e-7, -1.534e-4
0.203, -3.602e-8, -1.534e-4
0.204, 7.951e-8, -1.534e-4
0.205, 1.793e-7, -1.534e-4
0.206, 3.097e-7, -1.534e-4
0.207, 4.217e-7, -1.534e-4
0.208, 5.379e-7, -1.533e-4
0.209, 6.611e-7, -1.533e-4
0.210, 7.895e-7, -1.533e-4
0.211, 9.108e-7, -1.532e-4
0.212, 1.046e-6, -1.532e-4
0.213, 1.173e-6, -1.531e-4
0.214, 1.305e-6, -1.530e-4
0.215, 1.439e-6, -1.530e-4
0.216, 1.586e-6, -1.529e-4
0.217, 1.738e-6, -1.528e-4
0.218, 1.886e-6, -1.527e-4
0.219, 2.033e-6, -1.526e-4
0.220, 2.191e-6, -1.525e-4
0.221, 2.345e-6, -1.524e-4
0.222, 2.505e-6, -1.523e-4
0.223, 2.660e-6, -1.521e-4
0.224, 2.828e-6, -1.520e-4
0.225, 2.988e-6, -1.518e-4
0.226, 3.156e-6, -1.517e-4
0.227, 3.330e-6, -1.515e-4
0.228, 3.508e-6, -1.513e-4
0.229, 3.679e-6, -1.512e-4
0.230, 3.853e-6, -1.510e-4
0.231, 4.034e-6, -1.508e-4
0.232, 4.220e-6, -1.505e-4
0.233, 4.404e-6, -1.503e-4
0.234, 4.592e-6, -1.501e-4
0.235, 4.780e-6, -1.499e-4
0.236, 4.982e-6, -1.496e-4
0.237, 5.173e-6, -1.493e-4
0.238, 5.366e-6, -1.491e-4
0.239, 5.561e-6, -1.488e-4
0.240, 5.752e-6, -1.485e-4
0.241, 5.955e-6, -1.482e-4
0.242, 6.147e-6, -1.479e-4
0.243, 6.348e-6, -1.476e-4
0.244, 6.546e-6, -1.473e-4
0.245, 6.740e-6, -1.469e-4
0.246, 6.943e-6, -1.466e-4
0.247, 7.143e-6, -1.462e-4
0.248, 7.340e-6, -1.459e-4
0.249, 7.534e-6, -1.455e-4
0.250, 7.732e-6, -1.451e-4
0.251, 7.931e-6, -1.447e-4
0.252, 8.144e-6, -1.443e-4
0.253, 8.343e-6, -1.439e-4
0.254, 8.533e-6, -1.434e-4
0.255, 8.724e-6, -1.430e-4
0.256, 8.929e-6, -1.426e-4
0.257, 9.119e-6, -1.421e-4
0.258, 9.306e-6, -1.416e-4
0.259, 9.499e-6, -1.412e-4
0.260, 9.686e-6, -1.407e-4
0.261, 9.861e-6, -1.402e-4
0.262, 1.005e-5, -1.397e-4
0.263, 1.022e-5, -1.392e-4
0.264, 1.040e-5, -1.387e-4
0.265, 1.057e-5, -1.381e-4
0.266, 1.074e-5, -1.376e-4
0.267, 1.090e-5, -1.370e-4
0.268, 1.106e-5, -1.365e-4
0.269, 1.123e-5, -1.359e-4
0.270, 1.139e-5, -1.354e-4
0.271, 1.153e-5, -1.348e-4
0.272, 1.168e-5, -1.342e-4
0.273, 1.181e-5, -1.336e-4
0.274, 1.194e-5, -1.330e-4
0.275, 1.208e-5, -1.324e-4
0.276, 1.221e-5, -1.318e-4
0.277, 1.233e-5, -1.312e-4
0.278, 1.244e-5, -1.306e-4
0.279, 1.256e-5, -1.299e-4
0.280, 1.266e-5, -1.293e-4
0.281, 1.277e-5, -1.287e-4
0.282, 1.286e-5, -1.280e-4
0.283, 1.295e-5, -1.274e-4
0.284, 1.303e-5, -1.267e-4
0.285, 1.312e-5, -1.261e-4
0.286, 1.319e-5, -1.254e-4
0.287, 1.326e-5, -1.247e-4
0.288, 1.332e-5, -1.241e-4
0.289, 1.338e-5, -1.234e-4
0.290, 1.343e-5, -1.227e-4
0.291, 1.348e-5, -1.221e-4
0.292, 1.353e-5, -1.214e-4
0.293, 1.356e-5, -1.207e-4
0.294, 1.359e-5, -1.200e-4
0.295, 1.363e-5, -1.193e-4
